# Obsah hry, dávka 26 (W-Z a proměnné) - originál <TAB> překlad
#
# Množné číslo: angličtina má jen one/other, čeština potřebuje navíc few (2-4)
# a many (desetinná čísla). Bez toho by hra psala "5 družiník".

{Num} {Num}|plural(one=companion,other=companions)	{Num} {Num}|plural(one=družiník,few=družiníci,many=družiníka,other=družiníků)
{Num} {Num}|plural(one=reservist,other=reservists)	{Num} {Num}|plural(one=záložník,few=záložníci,many=záložníka,other=záložníků)

# --- otázky hráče ---
Who are you?	Kdo jsi?
Who is Sorwynn?	Kdo je Sorwynn?
Who is this client?	Kdo je ten zákazník?
Who taught you to talk like that?	Kdo tě naučil takhle mluvit?
Who’s in this crew of yours?	Kdo patří k té tvé posádce?
Why settle here?	Proč se usadit zrovna tady?
Why would someone do something like Blue Sky?	Proč by někdo dělal něco jako Modré nebe?
Would you be so kind and tell me more about yourself?	Byl bys tak laskav a řekl mi o sobě víc?
Would you share more about yourself?	Prozradíš o sobě víc?
You live up in Cragkeep, right? What’s it like there?	Ty bydlíš nahoře v Cragkeepu, že? Jaké to tam je?
You look like you need help with something.	Vypadáš, že potřebuješ s něčím pomoct.
You look like someone in a great hurry, something happened?	Vypadáš, že hodně spěcháš, stalo se něco?
You look like you’ve seen your share of adventures.	Vypadáš, žes zažil svůj díl dobrodružství.
You look quite bad today. How do you feel?	Dnes vypadáš dost špatně. Jak ti je?
You look tired today, want me to help with something?	Vypadáš dnes unaveně, mám ti s něčím pomoct?
You look worried, can I help with anything?	Vypadáš ustaraně, můžu nějak pomoct?
You look worried, is there anything I can help you with?	Vypadáš ustaraně, můžu ti s něčím pomoct?
You look worried…	Vypadáš ustaraně…
You must know a lot of people around here.	Musíš tu znát spoustu lidí.
You must know everyone in town, then.	Takže musíš znát celé město.
You must’ve been in the Falsgar for a while then.	Tak to jsi ve Falsgaru musel být pěknou chvíli.
You must’ve seen a lot on your travels.	Na cestách jsi toho musel vidět hodně.
You seem nervous, I’m sure you’ve been through a lot.	Působíš nervózně, určitě sis toho hodně prožil.
You seem to have a lot on your mind?	Zdá se, že toho máš hodně na srdci?
You seem to have knowledge about fishing…	Zdá se, že se vyznáš v rybaření…
You sound like you’ve seen a lot of the world.	Zní to, žes viděl kus světa.
You think I care who inherits?	Myslíš, že mě zajímá, kdo zdědí?
You wanted to speak with me?	Chtěl jsi se mnou mluvit?
You weren’t always a shopkeeper, were you?	Nebyl jsi vždycky kupcem, viď?
You’re looking anxious. Has something happened?	Vypadáš úzkostně. Stalo se něco?
You're looking nervous. What happened?	Vypadáš nervózně. Co se stalo?
You're looking worried, has something happened?	Vypadáš ustaraně, stalo se něco?
You’re not from these Isles are you?	Ty nejsi z těchhle ostrovů, viď?
You’re right, but back to the story.	Máš pravdu, ale zpět k příběhu.
You’re sure he’s okay?	Určitě je v pořádku?
You’ve never been in the Gauntlet, did you?	V Gauntletu jsi nikdy nebyl, viď?
You’ve seen your share of battles, then.	Tak to jsi zažil svůj díl bitev.
Whodunit?	Kdo to spáchal?
Who calls dog Loaf?	Kdo pojmenuje psa Bochník?

# --- odpovědi hráče ---
Yeah, I'll deal with those wolves.	Jo, ty vlky vyřídím.
Yeah, Sure!	Jo, jasně!
Yep, got the potion right here.	Jo, lektvar mám tady.
Yes	Ano
Yes?	Ano?
Yes, do you need anything?	Ano, potřebuješ něco?
Yes, good idea. Thanks again for your help.	Ano, dobrý nápad. Ještě jednou dík za pomoc.
Yes, here they are.	Ano, tady jsou.
Yes, join me.	Ano, přidej se ke mně.
Yes, of course. Farwell.	Ano, ovšem. Sbohem.
Yes, they will harass the cattle no longer.	Ano, dobytek už obtěžovat nebudou.
You can try.	Můžeš to zkusit.
You know what? I need to think about it.	Víš co? Musím si to rozmyslet.
You know, to earn some coins.	Však víš, abych si vydělal.
I’m sorry for your loss.	Upřímnou soustrast.

# --- repliky NPC ---
Who gave you permission to enter this town?	Kdo ti dovolil vstoupit do tohohle města?
