# Quests/RaidMap - delsi dialogy, 15. davka
I found some bottles around the place. I think they just got too drunk and eventually lost control over the caravan.	Našel jsem tam kolem lahve. Myslím, že se prostě moc opili a nakonec ztratili nad karavanou vládu.
I had plenty of people here to serve drinks to, so I couldn’t leave and look for him.	Měl jsem tu spoustu lidí, kterým jsem musel nalévat, takže jsem nemohl odejít a hledat ho.
I have a talent for making even the most bland idea become a masterpiece, worry not!	Mám nadání proměnit i ten nejfádnější nápad ve veledílo, neboj se!
I have plenty of goods to sell. Pick whatever you want, as long as you have Doll’s Tears with you.	Mám spoustu zboží na prodej. Vyber si, co chceš, pokud máš u sebe Panenčiny slzy.
I have seen the fights. Turns out those recruits do have, after all, some potential.	Viděl jsem ty souboje. Ukázalo se, že ti nováčci přece jen něco v sobě mají.
I have the list, but some men attacked me after I started asking about the Menu in Rustshore.	Seznam mám, ale v Rustshore mě napadli nějací muži, když jsem se začal vyptávat na Nabídku.
I have this problem with my husband. A couple of weeks ago, he came up with the idea of creating this whole Association for Swordsmanship Scholars.	Mám potíž se svým mužem. Před pár týdny přišel s nápadem založit celý Spolek učenců šermu.
I have those two rascals who want to join the Falsgar militia and prove themselves that they can serve our beloved queen like ‌real men.	Mám tu dva darebáky, co se chtějí přidat k falsgarské domobraně a dokázat, že mohou naší milované královně sloužit jako ‌opravdoví muži.
I heard it’s because they used to work together. Apparently, they were quite the team - if you take my meaning.	Slyšel jsem, že je to proto, že spolu kdysi pracovali. Prý byli pěkná dvojka - jestli chápeš, jak to myslím.
I heard you helped one of our patrols to deal with those Halmayans scum. Well done, here is a small reward for you as a token of our gratitude.	Doslechl jsem se, že jsi pomohl jedné z našich hlídek vypořádat se s tou halmayanskou chátrou. Dobrá práce, tady máš malou odměnu na znamení naší vděčnosti.
I heard you helped one of our patrols to deal with those Slavery pigs. Well done, here is a small reward for you as a token of our gratitude.	Doslechl jsem se, že jsi pomohl jedné z našich hlídek vypořádat se s těmi otrokářskými prasaty. Dobrá práce, tady máš malou odměnu na znamení naší vděčnosti.
