Citizens of the realm!\r\n\r\nBeware! A shadow lurks amongst us, a figure known only as THE BUTCHER. This vile traitor of the crown and Lord Ashbourne has stained our land with the blood of the innocent. With his own hands, he has snuffed out lives in fits of rage and fury.\r\n\r\nBut fear not, for we shall not rest until this menace is brought to justice! We call upon the brave souls of our kingdom to keep watch and be vigilant. If you should lay eyes upon this wretched fiend, do not approach him. Instead, swiftly inform the brigands of his whereabouts.\r\n\r\nTogether, we shall root out this treachery and restore peace to our land. Let the name of THE BUTCHER be known to all, and may he be brought to justice swiftly!\r\n\r\nIn unity,\r\nThe Council of Great Lord Ashbourne.	Občané říše!\r\n\r\nPozor! Mezi nami se plíží stín, postava známá jen jako ŘEZNÍK. Tento odporný zrádce koruny a lorda Ashbournea poskvrnil naši zemi krví nevinných. Vlastníma rukama zhasil životy v záchvatech vzteku a zuřivosti.\r\n\r\nAle nebojte se, neboť nespočineme, dokud tato hrozba nebude předána spravedlnosti! Vyzýváme statečné duše našeho království, aby bděly a byly ostražité. Spatříte-li tohoto zlotřilého zloducha, nepřibližujte se k němu. Místo toho rychle oznamte jeho pobyt Brigands.\r\n\r\nSpolečně tuto zradu vykořeníme a vrátíme naší zemi mír. Nechť je jméno ŘEZNÍKA známo všem a nechť je rychle předán spravedlnosti!\r\n\r\nV jednotě,\r\nRada velkého lorda Ashbournea.
Combat can lead to injuries that significantly hinder your rebellion's progress. Unlike the player, settlers who are knocked out in battle do not simply recover; they return to their homes with an Injury. This is a high-impact condition that lasts for a limited time, affecting both the combat and labor efficiency of the villager. Different types of injuries impact various parameters depending on the nature of the trauma.\r\n\r\nWhile injured, a settler is in a highly vulnerable state. If a villager is already injured and is knocked out in combat again, there is a chance they will suffer permanent death. To ensure the survival of your people, it is vital to keep wounded settlers away from the front lines and allow them the time needed to fully recover.\r\n\r\nIt is important to note that injuries are only cured over time; healing items only restore a settler's health and do not remove the injury itself.	Boj může vést ke zraněním, která výrazně brzdí postup tvého povstání. Na rozdíl od hráče se osadníci omráčení v bitvě prostě nezotaví; vracejí se domů se zraněním. Jde o závažný stav trvající omezenou dobu, který ovlivňuje bojovou i pracovní účinnost vesničana. Různé druhy zranění ovlivňují různé parametry podle povahy úrazu.\r\n\r\nZraněný osadník je velmi zranitelný. Pokud je vesničan už zraněný a je v boji znovu omráčen, hrozí, že zemře natrvalo. Pro přežití tvých lidí je zásadní držet zraněné osadníky daleko od přední linie a dát jim čas na úplné zotavení.\r\n\r\nJe důležité vědět, že zranění se hojí pouze časem; léčivé předměty jen obnovují zdraví osadníka a samotné zranění neodstraňují.
Come to find out the mysterious figure was a former bandit running away from his group. He asked for my help retrieving his stash in the camp.	Ukázalo se, že záhadná postava byl bývalý bandita utíkající od své bandy. Požádal mě o pomoc se získáním své skrýše v táboře.
Commander,\r\n\r\nMy son, Prince Vuldar, lies dead. The Princess herself witnessed the culprit—a Lowlands child who fled before justice could be done.\r\n\r\nYou are to dispatch your riders immediately. Search every settlement in the Lowlands and bring me the child alive.\r\n\r\nIf the people hide them, then the people share the guilt. I will not have my son’s blood unanswered.\r\n\r\nRoan, Divine King of Karvenia	Veliteli,\r\n\r\nmůj syn, princ Vuldar, leží mrtev. Sama princezna viděla viníka – dítě z Nížin, které uprchlo, než mohla být vykonána spravedlnost.\r\n\r\nOkamžitě vyšlete své jezdce. Prohledejte každou osadu v Nížinách a přiveďte mi to dítě živé.\r\n\r\nPokud je lid ukrývá, pak lid sdílí vinu. Nedovolím, aby krev mého syna zůstala bez odpovědi.\r\n\r\nRoan, Božský král Karvenie
Congratulations on completing this chapter of your quest in Bellwright! Though this part of your journey concludes, the adventure in Karvenia is just beginning.\r\n\r\nContinue to uncover the land's hidden secrets, forge vital alliances, and lead your rebellion against the oppressive Crown. As you gather resources, build settlements, and command your forces in battle, you'll solidify your place as the hero of your people.\r\n\r\nPrepare yourself for upcoming story updates that will reveal more about your mysterious past and guide you in securing Karvenia's future. The bells shall ring for freedom once more!	Blahopřejeme k dokončení této kapitoly tvé výpravy v Bellwrightu! Tato část tvé cesty končí, ale dobrodružství v Karvenii právě začíná.\r\n\r\nDál odhaluj skrytá tajemství země, uzavírej důležitá spojenectví a veď své povstání proti utlačovatelské koruně. Sbíráním surovin, budováním osad a velením svým silám v bitvě si upevníš místo hrdiny svého lidu.\r\n\r\nPřiprav se na nadcházející příběhové aktualizace, které odhalí víc o tvé záhadné minulosti a povedou tě k zajištění budoucnosti Karvenie. Zvony znovu zazní za svobodu!
Congratulations, oh wise explorer, for finding this treasure chest. What wonders must await you inside! Or NOT. Did you really think there would be treasure hidden in such a simple cave? You must be quite the genius. You’re better off searching for riches in a needle’s eye. If you’re truly keen on meeting the one who sews such stories, find the shop with threads of gold.	Blahopřeji, ó moudrý průzkumníku, k nalezení této truhly s pokladem. Jaké divy tě uvnitř musí čekat! Nebo NE. Vážně sis myslel, že by v tak prosté jeskyni byl schovaný poklad? Musíš být pěkný génius. Bohatství radši hledej v uchu jehly. Jestli opravdu touříš poznat toho, kdo šije takové příběhy, najdi krám se zlatými nitěmi.
Could be bandits, or them Brigands, always prowlin' about as they please. But that ain't the heart of the matter, no. It's me poor cow, that's what's got me all fretted.	Můžou to být bandité nebo ti Brigands, co se pořád potulují, jak se jim zlíbí. Ale o to nejde, ne. Jde o mou chudinku krávu, to mě trápí.
Cragkeep? A fine place, if you can afford the view. The air’s cleaner, the streets quieter. Not much room for fishermen’s squabbles or market brawls up there. That’s the price of comfort, and I’ve paid it.	Cragkeep? Pěkné místo, jestli si můžeš dovolit ten výhled. Vzduch je čistší, ulice tišší. Není tam moc místa na rybářské hádky nebo rvačky na trhu. To je cena za pohodlí a já ji zaplatil.
Crasmere, a young village born from a fishing camp, thrived as its residents aspired to build a prosperous community. The village's primary source of income stemmed from the bustling fishing market, attracting various individuals from the Lowlands, Highlands and other regions of Karvenia.	Crasmere, mladá vesnice zrozená z rybářského tábora, vzkvétala, jak její obyvatelé usilovali o vybudování prosperující obce. Hlavním zdrojem příjmů vesnice byl rušný rybí trh, který lákal nejrůznější lidi z Nížin, Vysočiny a dalších krajů Karvenie.
Create a <highlight>ROUTE</>, then add <highlight>STOPS</>. You can select both your settlements and villages. Remember that <highlight>ROUTE</> always ends in the place where it started.	Vytvoř <highlight>TRASU</> a pak přidej <highlight>ZASTÁVKY</>. Můžeš vybrat své osady i vesnice. Pamatuj, že <highlight>TRASA</> vždy končí tam, kde začala.
