# Quests/SideQuests - 10. davka
I hope so, but I don’t expect miracles.	Doufám, ale zázraky nečekám.
I hope so. Goodbye.	Doufám. Sbohem.
I hope so. Just stay out of trouble for now.	Doufám. Zatím se drž stranou potíží.
I hope so. Until next time.	Doufám. Do příště.
I hope they prove useful.	Doufám, že se osvědčí.
I hope to see you there!	Doufám, že tě tam uvidím!
I hope you are right.	Doufám, že máš pravdu.
I hope you aren’t missing anyone!	Doufám, že ti nikdo nechybí!
I hope you do, I’ll be back tomorrow.	Doufám, že ano, vrátím se zítra.
I hope you make good progress with your research.	Doufám, že tvé bádání dobře pokročí.
I hope you will find the peace you need…	Doufám, že najdeš klid, který potřebuješ…
I hope your love will last forever. Farwell.	Doufám, že vaše láska potrvá navěky. Buď sbohem.
I hoped it might bring you some solace, to have a piece of her to hold onto.	Doufal jsem, že ti to přinese útěchu, mít po ní něco na památku.
I joined a Fishing Tournament. What fish do I need to catch to beat you?	Přihlásil jsem se do rybářského klání. Jakou rybu musím chytit, abych tě porazil?
I just gave them a nudge in the right direction.	Jen jsem je pošťouchl správným směrem.
I just helped them see sense.	Jen jsem jim pomohl přijít k rozumu.
I just need to catch one for the tournament.	Jen potřebuji jednoho chytit do toho klání.
I just remembered I have something else to tend to.	Zrovna jsem si vzpomněl, že musím vyřídit něco jiného.
I just remembered I left the fire burning. Maybe later.	Zrovna jsem si vzpomněl, že mi hoří oheň. Snad později.
I just wanna ask if you know something about well poisoning in the Horndean.	Chci se jen zeptat, jestli víš něco o otrávení studny v Horndeanu.
I just want to know what happened. You and Anna used to be happy, didn’t you?	Chci jen vědět, co se stalo. Ty a Anna jste bývali šťastní, viď?
I killed him, he was too much of a risk to keep alive.	Zabil jsem ho, nechat ho žít bylo příliš riskantní.
I killed him. You’re welcome.	Zabil jsem ho. Není zač.
I killed the leader. Hopefully that stops the hangings.	Zabil jsem jejich vůdce. Snad to ty popravy zastaví.
I knew I could sense kindness in you.	Věděl jsem, že v tobě cítím dobro.
I knew I could trust you.	Věděl jsem, že ti mohu věřit.
I knew you were the right person for this task. Back to the issue at hand.	Věděl jsem, že jsi na ten úkol ten pravý. Zpátky k věci.
I know what you did. You took that loot and sold it for yourself.	Vím, co jsi udělal. Vzal sis tu kořist a prodal ji pro sebe.
I know you’ve been cheating people. Admit it, or I’ll take this to the elder.	Vím, že jsi šidil lidi. Přiznej to, nebo s tím půjdu za stařešinou.
I like a challenge, so I’ll look for the other branches.	Mám rád výzvy, takže po ostatních odnožích zapátrám.
I look forward to it.	Těším se na to.
I managed to craft them, and here they are.	Podařilo se mi je vyrobit, a tady jsou.
I managed to earn enough.	Podařilo se mi vydělat dost.
I managed to get it myself.	Podařilo se mi to sehnat sám.
I mean you no harm, I’m merely passing through.	Nechci ti ublížit, jen tudy procházím.
I mean, it’s normal for couples to get into petty fights.	Chci říct, je běžné, že se páry drobně pohádají.
I mean, it’s really not that bad…	Chci říct, není to zas tak zlé…
I mean, this gear is mine. I’m just letting you borrow it for a while.	Chci říct, tahle výstroj je moje. Jen ti ji na chvíli půjčuji.
I met him briefly, can you tell me more about him?	Krátce jsem ho potkal, můžeš mi o něm povědět víc?
I might not be a blacksmith, but I’m willing to learn. What's the situation?	Kovář možná nejsem, ale rád se přiučím. Jak to vypadá?
I must have mistaken you for someone else.	Musel jsem si tě splést s někým jiným.
I need help with one little thing, if you can help out?	Potřebuji pomoct s jednou maličkostí, nepomohl bys?
I need more time to prepare.	Potřebuji víc času na přípravu.
I need more.	Potřebuji víc.
I need ropes to mend the nets. Could you bring it to me?	Na spravení sítí potřebuji provazy. Přinesl bys mi je?
I need someone to protect the Crossroad Tavern, interested?	Potřebuji někoho na ochranu krčmy na Křižovatce, máš zájem?
I need them to create a medicine for my husband.	Potřebuji je, abych mohla připravit lék pro svého muže.
I need time to think and speak with Anna. Thank you for your help.	Potřebuji čas na rozmyšlenou a promluvit si s Annou. Děkuji ti za pomoc.
I need to check the recipe first.	Nejdřív si musím ověřit ten recept.
I need to hear both sides to make a decision. Tell yours.	Než rozhodnu, musím vyslechnout obě strany. Pověz tu svou.
I need to know more before I make a decision.	Než se rozhodnu, musím vědět víc.
I need to know what would be my reward, before I agree.	Než budu souhlasit, musím vědět, jaká bude má odměna.
I need to make sure what I’m getting into first.	Nejdřív se musím ujistit, do čeho se pouštím.
