# Quests/SideQuests - nejdelsi texty, 48. davka
Of course, let’s start with my beginnings. I arrived in Blackridgepool as a scholar from the Highlands, and with my knowledge of advanced farming methods, I aided the village in increasing its food production. Thanks to that, I became the first outsider to be honored as an Elder.	Samozřejmě, začněme mými počátky. Přišel jsem do Blackridgepoolu jako učenec z Vysočiny a se znalostí pokročilých způsobů hospodaření jsem vsi pomohl zvýšit výnosy. Díky tomu jsem se stal prvním cizincem poctěným úřadem stařešiny.
Of course, my friend, nothing goes for free. We need some weapons. And armor. And some actual training might be useful. Speak to my associate Eliza, and she’ll give you the specifics!	Samozřejmě, příteli, nic není zadarmo. Potřebujeme zbraně. A zbroj. A trocha skutečného výcviku by se také hodila. Promluv s mou společnicí Elizou, ta ti řekne podrobnosti!
Of course, we don’t have much but you’ll be rewarded, I promise. We need some spare clothes and sturdy shoes. What we’ve got is torn and worn out. It's affecting their work.	Samozřejmě, moc toho nemáme, ale odměna tě nemine, slibuji. Potřebujeme náhradní šatstvo a pevné boty. To, co máme, je roztrhané a prošlapané. Ztěžuje jim to práci.
Oh, don’t you tease me like that! I’ll have a word with her right now if that’s the case. My daughter should be focusing on her future, not causing brawls in my tavern!	Ach, neškádli mě takhle! Jestli je to tak, hned si s ní promluvím. Má dcera se má soustředit na svou budoucnost, ne vyvolávat rvačky v mé krčmě!
Oh, plenty, if you know where to look. The Vodyalies are just the ones tied to the water. The woods have their own guardians, and the hills? Let’s just say you don’t want to wander up there after dark.	Ach, spousta, když víš, kde hledat. Vodyalie jsou jen ty spjaté s vodou. Lesy mají své vlastní strážce, a kopce? Řekněme, že tam po setmění bloudit nechceš.
Oh, you see, I’m not from the Lowlands. I’ve just made a deal with a local blacksmith to export some of his wares. I thought this area would be easier to navigate.	Ach, víš, nejsem z Nížin. Jen jsem uzavřel dohodu s místním kovářem o vývozu jeho zboží. Myslel jsem, že se v tomhle kraji bude snáz cestovat.
Okay it kinda is, but please understand me. Living in a place like this… we don’t have much fun here you know. Please don’t tell anyone! I didn’t want anyone to get hurt or my father to be mad.	Dobře, tak trochu ano, ale pochop mě prosím. Žít na takovém místě… moc zábavy tu nemáme, víš. Prosím tě, nikomu to neříkej! Nechtěla jsem, aby někdo přišel k úrazu nebo se otec zlobil.
One night, I sneaked to the Commander’s tent, slit his throat, then fled the camp. Since then I wander the land without purpose and carrying the weight of my deeds.	Jedné noci jsem se vplížil do velitelova stanu, podřízl mu hrdlo a utekl z tábora. Od té doby bloudím zemí bez cíle a nesu tíhu svých činů.
One trader gave me an extremely well-priced order, he wants weapons, but due to the tight schedule, I can’t manage to get all the iron by myself. That’s where you come in. I will give you part of my payment up front if you bring me weapons from this list.	Jeden obchodník mi dal nesmírně výnosnou zakázku, chce zbraně, ale kvůli napjatému termínu nestíhám sehnat všechno železo sám. A tady přicházíš na řadu ty. Dám ti část své odměny předem, když mi přineseš zbraně z tohohle seznamu.
Oscar, eh? If he's as sharp as you say, then he's the right man for the job. I'm as curious as a catfish about what this letter holds. Would you mind taking it to him?	Oscar, jo? Jestli je tak bystrý, jak říkáš, je na tu práci ten pravý. Jsem zvědavý jako sumec, co v tom dopise je. Nevadilo by ti mu ho odnést?
Others claim to have heard odd noises echoing through the tunnels, as if the very rocks are groaning in protest. Whatever's going on down there, it's got the whole village on edge, but if you ask me, too much mead and beer are to blame.	Jiní tvrdí, že slyšeli podivné zvuky ozývající se chodbami, jako by samy skály sténaly na protest. Ať se tam dole děje cokoli, celá vesnice je na trní, ale jestli chceš znát můj názor, může za to příliš medoviny a piva.
Our connection to the gods has weakened, and the villagers are losing faith. Strange omens plague us, and we fear divine retribution. We must act quickly to restore the spiritual balance.	Naše pouto s bohy zesláblo a vesničané ztrácejí víru. Sužují nás podivná znamení a bojíme se boží odplaty. Musíme rychle jednat a obnovit duchovní rovnováhu.
Our fishing spot is not in the best condition, and the old planks are starting to crumble. It’s essential that we fix it up, because fishing is one of our main sources of food and gold.	Naše rybářské místo není v nejlepším stavu a stará prkna se začínají drolit. Je nezbytné to spravit, protože rybaření je jedním z našich hlavních zdrojů jídla i zlata.
Our scouts have found them in several directions, I'll mark them on your map so you know your way. Be cautious, they're a crafty lot. Return to me once you've dealt with the two groups.	Naši zvědové je našli na několika místech, označím ti je na mapě, ať znáš cestu. Buď opatrný, je to mazaná sebranka. Vrať se ke mně, až se s oběma skupinami vypořádáš.
