# Obsah hry, dávka 17 (M) - originál <TAB> překlad

# --- repliky ---
May I ask what you're busy with?	Můžu se zeptat, čím se zaobíráš?
May I dock my ship at your harbor?	Můžu zakotvit loď ve tvém přístavu?
May I purchase supplies here?	Můžu tu koupit zásoby?
Might I ask you a few questions?	Smím ti položit pár otázek?
Might you tell me more about yourself?	Pověděl bys mi o sobě víc?
Mind if I ask some questions?	Nevadí, když se na něco zeptám?
Mind your business.	Hleď si svého.
Move along.	Jdi dál.
Maybe later.	Možná později.
Maybe I will take you outside. What do you think about that?	Možná tě vezmu ven. Co ty na to?
Maybe I’ll get drunk just by standing here.	Možná se opiju už tím, že tu stojím.
Maybe your men will too, if they see the truth about you.	Možná tví muži taky, až uvidí pravdu o tobě.
Me? I don’t know… Are you sure?	Já? Nevím… Jsi si jistý?
Means we speak the same tongue.	Znamená to, že mluvíme stejnou řečí.
My dear, we don’t have time for chit-chat.	Milá zlatá, na klábosení nemáme čas.

# --- deník ---
Maybe I should move back to the village	Možná bych se měl vrátit do vsi
Maybe it's time for another try...	Možná je čas na další pokus…
Maybe Oscar will know more about this book...	Možná Oscar bude o té knize vědět víc…
Moving up in the world	Stoupá vzhůru

# --- zadání úkolů ---
Meet Berthold Kug Viceroy of the Cragkeep.	Setkej se s Bertholdem Kugem, místokrálem Cragkeepu.
Meet Lydia Simic	Setkej se s Lydií Simicovou
Meet {Npc} in Sorwynn's Cup	Setkej se s {Npc} v Sorwynn’s Cup
Mix feed in the special bucket for the pigs	Namíchej ve zvláštním vědru krmivo pro prasata

# --- názvy úkolů ---
Means to an End	Účel světí prostředky
Meeting Cassians	Setkání s Cassiany
Meeting the Halmayans	Setkání s Halmayany
Merchant in Need	Kupec v nesnázích
Merchant’s Betrayal	Kupcova zrada
Miner's Fortune	Hornické štěstí
Missing Merchant	Ztracený kupec
Missing Merchant quest item.	Předmět k úkolu Ztracený kupec.
Missing Villagers	Pohřešovaní vesničané
Mixology	Míchání lektvarů
Mixology quest item.	Předmět k úkolu Míchání lektvarů.
Murder Mystery quest item.	Předmět k úkolu Záhadná vražda.
Mysterious Illness quest item.	Předmět k úkolu Záhadná nemoc.

# --- předměty k úkolům a zápisky ---
Message from The Butcher	Vzkaz od Řezníka
Message from The Huntsman	Vzkaz od Lovčího
Message from The Shepherd	Vzkaz od Pastýře
Mixing Flask (Quest Item)	Baňka na míchání (předmět k úkolu)
Mother's Treasure (Quest Item)	Matčin poklad (předmět k úkolu)
Mysterious	Záhadné
Mysterious Book	Záhadná kniha
Mysterious Bottle	Záhadná láhev
Mysterious Bottle (Quest Item)	Záhadná láhev (předmět k úkolu)
Mysterious Bottle quest item.	Předmět k úkolu Záhadná láhev.
Mutilated Body	Zohavené tělo
Mutilated Corpse	Zohavená mrtvola

# --- jídlo, léky a suroviny ---
Meat Stew	Masový guláš
Milk	Mléko
Milk Porridge	Mléčná kaše
Milled grain	Mleté obilí
Mushroom	Houba
Mushroom Soup	Houbová polévka
Moss	Mech
Mosses	Mechy
Mud	Bláto
Medicine	Lék
Medicine for Elder	Lék pro stařešinu
Medicinal salve	Léčivá mast
Much tastier than eating them raw.	Mnohem chutnější než syrové.
Mined from gold rocks in gold.	Vytěžíš ze zlatonosných skal.
Mined from gold rocks or from soil rich in gold.	Vytěžíš ze zlatonosných skal nebo z půdy bohaté na zlato.
Mined from iron rocks or from soil rich in iron.	Vytěžíš ze železných skal nebo z půdy bohaté na železo.
Minerals are molten into fine glass.	Z nerostů se taví jemné sklo.
More stable form of iron.	Stálejší podoba železa.

# --- zbroj a zbraně ---
Medium Armors	Střední zbroje
Morning Star	Řemdih
Merchant's Garb	Kupcův šat
Montverde Boots	Montverdské boty
Montverde Pants	Montverdské kalhoty
Montverde Shirt	Montverdská košile
Master Weaponry Kit	Mistrovská zbrojní souprava
Mixing Bucket	Vědro na míchání

# --- řemeslníci ---
Master Shieldmaker	Mistr štítař
Master Tailor	Mistr krejčí
Master Weaponsmith	Mistr zbrojíř
Merchant	Kupec
Mayor	Starosta
Miller	Mlynář
Milker	Dojička
Militia	Domobrana

# --- stavby a místa ---
Meadow	Louka
Meeting Spot	Místo schůzky
Militia Garisson	Posádka domobrany
Militia House	Dům domobrany
Mine	Důl
Mining Camp	Hornický tábor
Mining Camp & Pickaxe	Hornický tábor a krumpáč
Mining Camp Storage	Sklad hornického tábora
Mining Camp Village Outpost	Hornický tábor – vesnická základna
Mining Hut	Hornická chýše
Mud Collector	Sběrač bláta
Mud Collector & Shovel	Sběrač bláta a lopata
Morvathis Shrine	Svatyně Morvathis
Molten Blackfin	Žhavá černoploutvá
More advanced protection of your settlement.	Pokročilejší ochrana tvé osady.
More fancy version of player's house.	Vzhlednější podoba hráčova domu.
Must be built next to a river.	Musí stát u řeky.

# --- rozhraní ---
Material settings	Nastavení materiálu
Max Brightness	Maximální jas
Max capacity	Maximální kapacita
Max crafts/day	Max. výrobků/den
Max Health	Max. zdraví
Max HP Bonus	Bonus k max. zdraví
Max price	Maximální cena
Max Stamina	Max. výdrž
Max trips/day	Max. cest/den
Max yield/day	Max. výnos/den
Maximum	Maximum
Minimum	Minimum
Min capacity	Minimální kapacita
Min price	Minimální cena
Medium	Střední
Melee Piercing	Průraznost zblízka
Members	Členové
Memory	Paměť
Menu Item Text	Text položky nabídky
Metabolism	Látková výměna
Middle Gray	Střední šedá
Migration Marker	Značka přesunu
Mining Capacity	Těžební kapacita
Minor	Drobný
Mobilize	Povolat
Mobilized	Povolán
Modest	Skromný
Modify	Upravit
Mods	Mody
MODIFICATION MODE	REŽIM ÚPRAV
Money	Peníze
Morale	Morálka
Mother	Matka
Mount	Nasednout
Move down	Posunout dolů
Move up	Posunout nahoru
Move first	Přesunout na začátek
Move last	Přesunout na konec
Move squad	Přesunout oddíl
Movement Acceleration	Zrychlení pohybu
Movement Speed	Rychlost pohybu
Movement Speed Reduction	Zpomalení pohybu
Multiply	Násobit
Mustache	Knír
My Waypoint	Můj rozcestník
May	Květen
