# Obsah hry, dávka 21 (R-S) - originál <TAB> překlad

# --- repliky ---
Right, I have some more questions to ask before that.	Dobrá, ale předtím mám ještě pár otázek.
Right. You know where to find me.	Dobrá. Víš, kde mě najdeš.

# --- zadání úkolů ---
Replace the flag	Vyměň vlajku
Report back to Viktor	Podej hlášení Viktorovi
Report back to {Npc}	Podej hlášení {Npc}
Report the letter to {Npc}	Ohlas dopis {Npc}
Report to {Npc}	Hlas se u {Npc}
Rescue {Npc}	Zachraň {Npc}
Rescue {Npc}.	Zachraň {Npc}.
Research Belltower	Vybádej zvonici
Research the Small Trap with Lubomir’s help.	Vybádej s Lubomirovou pomocí malou past.
Retrieve the stolen loot.	Získej zpět ukradenou kořist.
Retrive the special glue from the bandits	Získej od lapků ten zvláštní klih
Return to Darek.	Vrať se k Darkovi.
Return to the bard {Npc}	Vrať se k bardovi {Npc}
Return to the woman.	Vrať se k té ženě.
Return to the {Npc}	Vrať se k {Npc}
Return to the {Npc} - with the choice of muse	Vrať se k {Npc} s vybranou múzou
Return to {Npc}	Vrať se k {Npc}
RETURN TO QUEST GIVER	VRAŤ SE K ZADAVATELI
Ring the Bell	Zazvoň na zvon
Ring the bell to start the rebellion in Blackridgepool.	Zazvoň na zvon a zahaj povstání v Blackridgepoolu.
Ring the bell to start the rebellion in Bradford.	Zazvoň na zvon a zahaj povstání v Bradfordu.
Ring the bell to start the rebellion in Crasmere.	Zazvoň na zvon a zahaj povstání v Crasmere.
Ring the bell to start the rebellion in Farnworth.	Zazvoň na zvon a zahaj povstání ve Farnworthu.
Ring the bell to start the rebellion in Haerndean.	Zazvoň na zvon a zahaj povstání v Haerndeanu.
Ring the bell to start the rebellion in Horndean.	Zazvoň na zvon a zahaj povstání v Horndeanu.
Ring the bell to start the rebellion in Padstow.	Zazvoň na zvon a zahaj povstání v Padstowu.
Scout for the Treasure.	Vypátrej poklad.
Scout hideout	Prozkoumej skrýš
Search for the gambito in Harthbay.	Hledej gambito v Harthbay.
Search for the gambito in the barrels.	Hledej gambito v sudech.
Search for the Wine God Shrine.	Hledej svatyni boha vína.
Search for {QuestGiver} husband.	Najdi manžela {QuestGiver}.
Search the cave	Prohledej jeskyni
Search the cult site	Prohledej kultovní místo
Search the Cult's headquarters for more clues	Prohledej velitelství kultu a najdi další stopy

# --- názvy úkolů ---
Return the Lost	Vrať ztracené
Rewards Await for Loyal!	Věrné čeká odměna!
Rewards Await the Loyal!	Věrné čeká odměna!
Run of the Mill	Mlýn jako každý jiný
Repair windmill quest item.	Předmět k úkolu Oprava větrného mlýna.
Safe Roads	Bezpečné cesty
Safety First	Bezpečnost především
Safety First quest item.	Předmět k úkolu Bezpečnost především.
Safety in Hands of the Lord	Bezpečí v rukou lordových

# --- zápisky a předměty ---
Royal Bastard #1	Královský parchant č. 1
Royal Bastards #1	Královští parchanti č. 1
Royal Bastards #2	Královští parchanti č. 2
Royal Bastards #3	Královští parchanti č. 3
Royal Bastards #4	Královští parchanti č. 4
Royal Bastard Journal Page	Stránka z deníku Královského parchanta
Royal Bastard journal page nr 1	Stránka č. 1 z deníku Královského parchanta
Royal Bastards Journal	Deník Královských parchantů
Royal Bastards Journal Entry 1	Zápis 1 z deníku Královských parchantů
Royal Bastards Journal Entry 2	Zápis 2 z deníku Královských parchantů
Royal Bastards Journal Entry 3	Zápis 3 z deníku Královských parchantů
Royal Bastards Journal Entry 4	Zápis 4 z deníku Královských parchantů
Royal Bastards Letter	Dopis Královských parchantů
Scam Letter	Podvodný dopis
Scarf	Šátek
Scarf (Quest Item)	Šátek (předmět k úkolu)
Scarf idk with engraving M.M on it.	Šátek s vyšitým M. M.
Researcher Dead Body	Mrtvé tělo badatele

# --- jídlo a suroviny ---
Rice	Rýže
Resin	Pryskyřice
Rivets	Nýty
Rope	Provaz
Rose	Růže
Rosemary	Rozmarýn
Roasted	Pečené
Roasted Mushroom	Pečená houba
Rough Animal Feed	Hrubé krmivo
Ruby	Rubín
Sage	Šalvěj
Sage Seeds	Semena šalvěje
Salt	Sůl
Sea water	Mořská voda
River Reed	Říční rákos

# --- zvířata ---
Rooster	Kohout
Rooster Carcass	Kohoutí mršina
Seagull	Racek
Seagull Carcass	Racčí mršina
Seal	Tuleň
Seal Carcass	Tulení mršina

# --- zbroj a zbraně ---
Rich Cape 2	Bohatý plášť 2
Rich Cape 5	Bohatý plášť 5
Rich Halmare Upper Clothing	Bohatý halmarský svrchní oděv
