# Quests/MainQuest - 4. davka
Good, now go away, talk to the Elder if you want to ask more questions.	Dobře, a teď jdi, promluv se stařešinou, jestli se chceš ptát dál.
Good, you stopped by, my dear Monkey.	Dobře, žes se zastavil, můj milý Opičáku.
Good, you’re here.	Dobře, jsi tady.
Good. I’ve taught you well. Better start gathering your forces.	Dobře. Dobře jsem tě vyučil. Radši začni shromažďovat své síly.
Good. Preparedness is a rare virtue. Now go, I’ll eagerly await your report.	Dobře. Připravenost je vzácná ctnost. Teď běž, netrpělivě očekávám tvé hlášení.
Good. Stay sharp.	Dobře. Buď ve střehu.
Got a minute? We have news about your investigations.	Máš chvilku? Máme zprávy o tvém pátrání.
Great plan. I couldn't say it better myself.	Skvělý plán. Sám bych to líp neřekl.
Great work, young one. You are really showing that Hearndean can rely on you.	Skvělá práce, mladíku. Opravdu ukazuješ, že se na tebe Haerndean může spolehnout.
Greeting Bellwright, what brings you here?	Zdravím, Bellwrighte, co tě sem přivádí?
Greetings, Bellwright. Have you dealt with our little issue?	Zdravím, Bellwrighte. Vypořádal ses s naší malou potíží?
Greetings, Bellwright. I heard about your victory in Cragkeep.	Zdravím, Bellwrighte. Slyšel jsem o tvém vítězství v Cragkeepu.
Greetings, dear. What brings you to Opportunist’s Bliss?	Zdravím, drahoušku. Co tě přivádí do Opportunist's Bliss?
Greetings, traveller. What brings you to our village?	Zdravím, pocestný. Co tě přivádí do naší vesnice?
Ha! The Elder convinced someone else to shoulder his burdens. Do tell me more.	Ha! Stařešina přesvědčil někoho dalšího, aby nesl jeho břemena. Jen mi pověz víc.
Ha! You really believe this? You should see your face right now.	Ha! Ty tomu vážně věříš? Měl by ses teď vidět.
Halmayans are natives and have ruled this island for many generations.	Halmayané jsou domorodci a vládli tomuto ostrovu po mnoho pokolení.
Halmayans will reward you for getting rid of this pest.	Halmayané tě za odstranění té havěti odmění.
Hans Atwood.	Hans Atwood.
Hans Atwood. No good, though. Sten. won in the end.	Hans Atwood. Ale k ničemu. Nakonec vyhrál Sten.
Has he caused any trouble for the village?	Způsobil vesnici nějaké potíže?
Has Lord Ashbourne or any of his men taken an interest in this election?	Zajímal se o tyhle volby lord Ashbourne nebo někdo z jeho mužů?
Have any more insights on this?	Máš k tomu další poznatky?
Have you changed your mind dear?	Rozmyslel sis to, drahoušku?
Have you come around?	Změnil jsi názor?
Have you dealt with them already?	Už ses s nimi vypořádal?
Have you ever seen this sigil?	Viděl jsi někdy tenhle znak?
Have you noticed any of Ashbourne’s men hanging around recently?	Všiml sis v poslední době někoho z Ashbournových mužů poblíž?
Have you talked some sense into our Lubomir?	Domluvil jsi našemu Lubomirovi?
He agreed to work for you. And here he is, unscathed.	Souhlasil, že pro tebe bude pracovat. A tady je, bez úhony.
He calls himself Viceroy, but I hear he’s nothing more than a fraud. Tell me.	Říká si místokrál, ale prý není nic víc než podvodník. Pověz mi.
He constantly defends the Brigands even if I was the victim.	Neustále brání Brigands, i když obětí jsem byl já.
He is clearly plotting some backup plan in case of Ashbourne's death.	Zjevně kuje nějaký záložní plán pro případ Ashbournovy smrti.
He is ruling this region in the name of the Queen.	Vládne tomuto kraji jménem královny.
He is? Then I can’t wait a second longer, I need to find him!	Vážně? Pak nemohu čekat ani chvíli, musím ho najít!
He knew the girl, and wants to speak with you, face to face.	Znal tu dívku a chce s tebou mluvit, tváří v tvář.
He might not agree with you at first, and so… Just to be compelling.	Nejdřív s tebou možná nebude souhlasit, a tak… Jen abys byl přesvědčivý.
He ran from Karvenia, wormed into Cragkeep… What else is he hiding?	Utekl z Karvenie, vetřel se do Cragkeepu… Co dalšího skrývá?
He seemed rattled when I brought it up. I’m worried about him.	Když jsem to zmínil, vypadal otřeseně. Mám o něj obavy.
He told me to ask about Lubomir.	Řekl mi, ať se zeptám na Lubomira.
He tried to stop me. I had no choice. He’s dead. Baltasar too, it’s done.	Snažil se mě zastavit. Neměl jsem na výběr. Je mrtvý. Baltasar taky, je hotovo.
He wanted to ally with me in the future, and I refused him.	Chtěl se se mnou v budoucnu spojit a já ho odmítl.
He wants to talk about cooperation to resolve the “Kug’s issue”.	Chce mluvit o spolupráci při řešení „Kugovy potíže“.
He wants you dead because of what you’ve been doing to the island.	Chce tě mrtvého kvůli tomu, co děláš ostrovu.
He would be extremely stupid to do that and I know for‌ sure he is no fool.	Musel by být nesmírně hloupý, aby to udělal, a já vím‌ jistě, že hlupák není.
Help each other? How can you help me?	Pomáhat si? Jak můžeš pomoct ty mně?
Help our people, lend your ear to their worries.	Pomoz našim lidem, vyslechni jejich starosti.
Her death’s not my burden. I’ll deal with him my way.	Její smrt není mé břemeno. Vypořádám se s ním po svém.
Here then, let me take a look at it…	Tak tedy, podívám se na to…
Here we have rules. We follow them. That’s all there is to it.	Tady máme pravidla. Dodržujeme je. To je celé.
Here, for the trouble.	Tu máš, za tu námahu.
Here, for your Halmayan trouble. Blow some steam off, you deserve it.	Tu máš, za ty halmayanské potíže. Vypusť trochu páry, zasloužíš si to.
Here, take it.	Tu máš, vezmi si to.
Here’s your reward. Now, if you don’t mind, go ahead and I’ll go by my own foot.	Tady máš odměnu. A teď, jestli dovolíš, jdi napřed a já půjdu po svých.
Hey I remember you! What are you doing here? Are you some kind of scavenger?	Hej, tebe si pamatuji! Co tu děláš? Jsi nějaký mrchožrout?
Hey! Hold your tongue. I decided to help you.	Hej! Drž jazyk za zuby. Rozhodl jsem se ti pomoct.
Hey! Need to speak with you!	Hej! Potřebuji s tebou mluvit!
He’s been as nervous as a cat in a bath for well over a week.	Už přes týden je nervózní jako kočka v lázni.
He’s coming with us. To rot in jail.	Půjde s námi. Shnít v žaláři.
He’s dangerous. Allegedly, the malevolent wind, blowing in Ashbourne’s ear.	Je nebezpečný. Prý je to zlovolný vítr, který fouká Ashbournovi do ucha.
He’s dead. Justice is served.	Je mrtvý. Spravedlnosti bylo učiněno zadost.
Highborns won’t be pleased with you as a ruler or any faction leaders.	Urození nebudou spokojení s tebou jako vládcem ani s žádnými vůdci frakcí.
Hilarious.	K popukání.
His blood will be my guarantee. Betray him, and you betray the truce.	Jeho krev bude mou zárukou. Zraď ho, a zradíš příměří.
His boot-licking attitude towards Brigands went too far this time.	Jeho podlézání Brigands tentokrát zašlo příliš daleko.
His fate wasn’t mine to decide. I released him.	O jeho osudu jsem neměl rozhodovat já. Propustil jsem ho.
His mother scrubbed floors, his father never claimed him. And he knows it.	Jeho matka drhla podlahy, otec se k němu nikdy nehlásil. A on to ví.
Hmm…	Hmm…
Hmm… The Butcher? You seem more like The Geriatric.	Hmm… Řezník? Vypadáš spíš jako Dědek.
Hold on, there’s something I need to do first.	Počkej, nejdřív musím něco udělat.
Hope you've changed your mind because we don’t have much time to lose.	Doufám, že sis to rozmyslel, protože nemáme moc času nazbyt.
How can I do that?	Jak to mám udělat?
How can that be true? He hasn’t been seen since the rebellion collapsed.	Jak to může být pravda? Nikdo ho neviděl od zhroucení vzpoury.
How can you be afraid of water? Aren't you a pirate?	Jak se můžeš bát vody? Nejsi snad pirát?
How could you! After everything, you only think of gold.	Jak jsi mohl! Po tom všem myslíš jen na zlato.
How curious. Well, you’ll find life here very different from Whisterfield.	Jak zvláštní. Inu, zdejší život ti bude připadat velmi odlišný od Whisterfieldu.
How dangerous will this mission be?	Jak nebezpečný ten úkol bude?
How dare he…	Jak se opovažuje…
How did it go with the Alchemist?	Jak to dopadlo s alchymistou?
How did it go?	Jak to dopadlo?
How did the rebellion affect your village?	Jak vzpoura zasáhla tvou vesnici?
How did they know we were here?	Jak věděli, že jsme tady?
How did you and Edoardo even meet?	Jak jste se s Edoardem vůbec potkali?
How did you change Doll’s Tears into the Blue Sky?	Jak jsi z Panenčiných slz udělal Modré nebe?
How did you distribute Blue Sky?	Jak jsi Modré nebe rozšiřoval?
How did you end up in this wretched place?	Jak jsi skončil na tomhle bídném místě?
How did you get out of jail?	Jak ses dostal z vězení?
How did you know about Cassians on the ship?	Jak jsi věděl o Cassianech na lodi?
How did you know I came from Whisterfield?	Jak jsi věděl, že pocházím z Whisterfieldu?
How did you know?	Jak jsi to věděl?
How did your chat with Sten go?	Jak dopadl tvůj rozhovor se Stenem?
How do you like the place?	Jak se ti tu líbí?
How goes the hunt?	Jak jde lov?
How guarded will Cragkeep be?	Jak silně bude Cragkeep střežen?
How has our new Haerndeanian been faring?	Jak se daří našemu novému Haerndeanovi?
How is he like?	Jaký je?
How is the construction of your new shelter?	Jak pokračuje stavba tvého nového přístřeší?
How is the new Viceroy doing?	Jak si vede nový místokrál?
How long has he been acting that way?	Jak dlouho se tak chová?
How many Falsgar are we up against?	Proti kolika Falsgarům stojíme?
How many guards stand between us and him?	Kolik stráží stojí mezi námi a ním?
