I am truly grateful for this. Halmare needed people like Cassians in those tough times, honour could not win all battles alone.	Jsem za to opravdu vděčný. Halmare v těch těžkých časech potřebovalo lidi jako Cassiany, čest sama nemohla vyhrát všechny bitvy.
I am truly grateful for this. Halmare will be in the hands of its true descendants.	Jsem za to opravdu vděčný. Halmare bude v rukou svých pravých potomků.
I am very stubborn, my dear, to change my mind, you will have to show me how good you are in battle and as a commander.	Jsem velmi tvrdohlavý, drahoušku. Abys mi změnil názor, budeš mi muset ukázat, jak dobrý jsi v boji a jako velitel.
I ask nothing. But I know the Halmayans believe you will stand with them, and the Cassians are certain they’ve won you over.	Nežádám nic. Ale vím, že Halmayané věří, že budeš stát s nimi, a Cassiané jsou si jistí, že si tě získali.
I believe it’s a classic power struggle. What we know from Burning Stove is that they hated each other from the beginning.	Myslím, že je to klasický boj o moc. Od Hořících kamen víme, že se nenáviděli od začátku.
I believe they may have already gotten away with it in Bradford. Hans Atwood was the clear favorite according to everyone in that village, but he somehow lost.	Myslím, že jim to už prošlo v Bradfordu. Hans Atwood byl podle všech v té vesnici jasný favorit, ale nějak prohrál.
I believe you’re an intelligent person, and someone I can work with in the future. It would be a shame if you did something to change that opinion.	Věřím, že jsi chytrý člověk a někdo, s kým mohu v budoucnu pracovat. Byla by škoda, kdybys udělal něco, co by ten názor změnilo.
I could use your assistance. As an outsider you have an unique outlook that we could greatly benefit from.	Hodila by se mi tvá pomoc. Jako cizinec máš jedinečný pohled, ze kterého bychom mohli hodně těžit.
I could’ve taken those brigands on my own! All I was missing was my trust heavy hammer…	Ty lupiče jsem mohl zvládnout sám! Chybělo mi jen mé věrné těžké kladivo…
I did, but I would like to talk with you about it later if you wouldn’t mind. I don’t have the energy to dive into that particular topic right now.	Ano, ale rád bych o tom s tebou mluvil později, jestli ti to nevadí. Teď nemám sílu se do toho tématu pouštět.
I didn’t know that Dario had a mercenary helper on this but, in the end it does not matter.	Nevěděl jsem, že Dario měl na tohle žoldáckého pomocníka, ale nakonec na tom nezáleží.
I do not yet know who has betrayed me, but I will find them, and when I do, they will regret it with every breath. This I swear.	Ještě nevím, kdo mě zradil, ale najdu ho, a až ho najdu, bude toho litovat s každým nádechem. To přísahám.
I don’t have solid information about that, only some rumors and those rumors say there was some squabble between Kug and Cragkeep mayor.	Nemám o tom spolehlivé zprávy, jen nějaké řeči, a ty říkají, že mezi Kugem a purkmistrem Cragkeepu došlo k jakési hádce.
I don’t have too much, but please, take this… I stole it a while back from some bandits. Managed to hide it in my shoe so those guards wouldn't take it from me.	Nemám toho moc, ale prosím, vezmi si tohle… Ukradl jsem to kdysi nějakým banditům. Podařilo se mi to schovat v botě, aby mi to strážní nevzali.
I don’t know the exact details, but apparently a group of Brigands were sent there by Lord Ashbourne personally. That can’t be a good thing.	Neznám přesné podrobnosti, ale zjevně tam skupinu Brigands poslal osobně lord Ashbourne. To nemůže být nic dobrého.
I don’t know what you think you’re getting at, but this conversation is over. Good day to you.	Nevím, kam tím míříš, ale tenhle rozhovor skončil. Hezký den.
I don’t know, it was a woman down by the river. She was washing blood off her hands. I assume she had been hunting.	Nevím, byla to žena dole u řeky. Smývala si krev z rukou. Předpokládám, že lovila.
I don’t like it. But if it gets the Mayor out, I’ll have to stomach their stench, for now.	Nelíbí se mi to. Ale jestli to dostane purkmistra ven, budu muset jejich puch prozatím snést.
I don’t normally trust mercenaries, but if you can fight, then we can use you. Just remember who’s in charge.	Obvykle žoldákům nevěřím, ale jestli umíš bojovat, využijeme tě. Jen pamatuj, kdo tu velí.
I don’t pretend to be something I am not. I clawed my way up, lied, stole, bled, and when the throne sat empty, I took it because no one else would.	Nepředstírám, že jsem něco, co nejsem. Vydrápal jsem se nahoru, lhal, kradl, krvácel, a když byl trůn prázdný, vzal jsem si ho, protože nikdo jiný by to neudělal.
I don’t want to overstep my boundaries as election officer, so you should speak to him yourself if you want to know more.	Nechci překročit své meze jako volební úředník, takže jestli chceš vědět víc, promluv s ním sám.
I doubt that, because what is he gonna betray us for? Queen? He will be sitting on the Cragkeep throne, anyway.	O tom pochybuji, protože kvůli komu by nás zrazoval? Kvůli královně? Stejně bude sedět na trůnu Cragkeepu.
I gave Kug what he wanted because the Halmayans are no better! You think they fight for freedom? Ha! They’d have bled this island dry just the same.	Dal jsem Kugovi, co chtěl, protože Halmayané nejsou o nic lepší! Myslíš, že bojují za svobodu? Ha! Vysáli by tenhle ostrov úplně stejně.
I got there and was attacked by a smuggler. I brought you this. But it’s just gibberish.	Dostal jsem se tam a napadl mě pašerák. Přinesl jsem ti tohle. Ale jsou to jen nesmysly.
I have come from Karvenia, they call me Bellwright, you should treat me with some respect.	Přišel jsem z Karvenie, říkají mi Bellwright, měl bys se mnou jednat s trochou úcty.
I have no idea, that’s on you. But I don’t want dead bodies here and taking attention from highborns from the Cragkeep.	Nemám tušení, to je na tobě. Ale nechci tu mrtvoly, které přitáhnou pozornost urozených z Cragkeepu.
I have once again been asked to deliver some news to you. From what I know, the Mayor wants to see you… again. Care to tell me what you two are planning?	Znovu mě požádali, abych ti doručil zprávu. Pokud vím, purkmistr tě chce vidět… zase. Nechceš mi říct, co vy dva chystáte?
I have reason to believe that Gilroy Loxley was sent to Bradford to rig the election on behalf of Lord Ashbourne. And he’s likely doing the same thing here.	Mám důvod věřit, že Gilroy Loxley byl do Bradfordu poslán, aby zmanipuloval volby jménem lorda Ashbournea. A nejspíš dělá totéž tady.
I haven’t tried it yet, but I just came here. Tell me, can you stop fighting with locals? The innkeeper doesn't want any trouble.	Ještě jsem to nezkoušel, právě jsem přišel. Řekni, můžeš se přestat rvát s místními? Hostinský nechce žádné potíže.
I heard about what happened. Ashbourne is defeated. You’ve done a great thing, but it’s only the start.	Slyšel jsem, co se stalo. Ashbourne je poražen. Dokázal jsi velkou věc, ale je to jen začátek.
I heard that you had some brawl with two people, Falsgar and Halmayan. Is that right? Can’t you just leave them alone?	Slyšel jsem, že ses popral se dvěma lidmi, Falsgarem a Halmayanem. Je to tak? Nemůžeš je prostě nechat být?
I heard you’re causing a lot of fuss in the Tavern. What do you want from these guys?	Slyšel jsem, že v krčmě děláš velký rozruch. Co od těch chlapů chceš?
I hope she finds peace someday. If You don’t mind, I would like to ask you more questions.	Doufám, že jednou najde klid. Jestli ti to nevadí, rád bych se zeptal na víc.
I hope you have recuperated well enough since the disaster at the gathering, because I have a new task for you.	Doufám, že ses po té pohromě na sněmu dost zotavil, protože pro tebe mám nový úkol.
I jest. He is a wonderful person… If you can stomach a long conversation- nay, monologue, about the different types of berries.	Žertuji. Je to úžasný člověk… Pokud sneseš dlouhý rozhovor – ba monolog – o různých druzích bobulí.
I just want you to attack the same target for a couple of hours, then we can jump at each other's throats, and believe me, I want to do it.	Chci jen, abys pár hodin útočil na stejný cíl, pak si můžeme skočit po krku, a věř mi, že chci.
I knew I could. Your courage keeps the rest of us standing. We’ll need that fire again soon.	Věděl jsem to. Tvá odvaha drží nás ostatní na nohou. Ten oheň brzy budeme potřebovat znovu.
I knew you’d have some sense in you. Leave this Halmayan flag here and the Falsgar will soon march down to their camp.	Věděl jsem, že máš trochu rozumu. Nech tu tuhle halmayanskou vlajku a Falsgar brzy vytáhne na jejich tábor.
I know how the whole conflict with Ashbourne is going. What do you think of the idea of cooperation in the future?	Vím, jak se celý spor s Ashbournem vyvíjí. Co říkáš na myšlenku budoucí spolupráce?
I know how this sounds! I know! But… We can reach a compromise! Yes! That’s it. A compromise.	Vím, jak to zní! Vím! Ale… Můžeme dojít ke kompromisu! Ano! To je ono. Kompromis.
I know where it is, but I can’t go alone. I’ll need you with me, both for whatever we may face there and to bear witness to what I uncover.	Vím, kde to je, ale nemohu jít sám. Potřebuji tě s sebou, jak kvůli tomu, co tam můžeme potkat, tak abys dosvědčil, co odhalím.
I know. But maybe time will heal this wound. Maybe he’ll come to terms with it. Or maybe he’ll just hold a funeral for his lost daughter.	Vím. Ale možná čas tu ránu zahojí. Možná se s tím smíří. Nebo možná prostě uspořádá pohřeb své ztracené dceři.
I like your spirit, but we have to be smart about this. We can’t just charge blindly, he’s heavily guarded.	Líbí se mi tvůj zápal, ale musíme na to chytře. Nemůžeme se slepě vrhnout vpřed, je silně střežen.
I mean, there’s already some dangerous people who think you’re part of our group. So you may as well join us. If we work together, we can protect each other.	Vždyť už si pár nebezpečných lidí myslí, že patříš k nám. Tak se k nám klidně přidej. Když budeme spolupracovat, můžeme se navzájem chránit.
I mean, you’re allowed, but it will probably end with my boot lodged deep in your colon. Willing to take that risk?	Totiž, smíš, ale nejspíš to skončí mou botou hluboko v tvých střevech. Chceš to riskovat?
I need him because I asked him to do something and he still didn’t do it, that’s all you need to know.	Potřebuji ho, protože jsem ho o něco požádal a on to pořád neudělal. Víc vědět nemusíš.
I need to rest, and you should as well. Patch your wounds and prepare for what is to come.	Potřebuji si odpočinout a ty bys měl také. Zaceli si rány a připrav se na to, co přijde.
I need you to be transparent with me. The argument that Aleks Amanita overheard at your house. What was it about?	Potřebuji, abys ke mně byl upřímný. Ta hádka, kterou Aleks Amanita zaslechl u tebe doma. O čem byla?
I need you to investigate. Start by searching her camp for any clues. If this was foul play, I want to know who dared touch one of ours.	Potřebuji, abys to vyšetřil. Začni prohledáním jejího tábora, jestli tam nejsou stopy. Jestli šlo o zločin, chci vědět, kdo se opovážil sáhnout na jednoho z našich.
I need your help. I know it might not be the best time, but without you, we’re in trouble…	Potřebuji tvou pomoc. Vím, že to možná není nejlepší čas, ale bez tebe jsme v úzkých…
