# Quests/RaidMap - delsi dialogy, 13. davka
A brass weight in the cellar, it never tarnishes. And the main mirror. Modern artisans can't replicate it. We patch it with some glass and prayers.	Mosazné závaží ve sklepě, nikdy nezčerná. A hlavní zrcadlo. Dnešní řemeslníci ho nedokážou napodobit. Látáme ho sklem a modlitbami.
A fellow living by a sword! We could share some stories, but first, another drink! This time on me!	Chlapík, co žije mečem! Mohli bychom si vyprávět, ale nejdřív ještě jedno! Tentokrát platím já!
A love for the pigs and the tradition of the races. It’s not every day that one meets a fellow interested in the art of pig races.	Láska k prasatům a k tradici závodů. Ne každý den člověk potká někoho, koho zajímá umění prasečích závodů.
A merchant's life isn't easy, but at least I'm not a peasant toiling in the fields all day.	Kupecký život není lehký, ale aspoň nejsem sedlák, co se celý den dře na poli.
A muse, eh? Darling, I'm the most inspiring woman in this rat-hole city. My stories could make a statue weep.	Múza, ano? Drahoušku, jsem nejinspirativnější žena v téhle krysí díře. Mé příběhy by rozplakaly i sochu.
A premium market for a premium product. Yes, I suppose I could see that working. Let Berta have the common folk’s meals and I’ll take the feasts.	Prvotřídní trh pro prvotřídní zboží. Ano, to by mohlo fungovat. Ať si Berta nechá obyčejné večeře a já si vezmu hostiny.
A quick word for you. The owner of the public game house wants to see you. Seems our little discovery caught his interest.	Jen krátce. Majitel veřejné herny tě chce vidět. Zdá se, že ho náš malý objev zaujal.
A sample? Hmmm… Very well, I suppose I can spare a taste. But remember, you’re not just sampling any ordinary fish - this is a deep-sea catch, rare and prized.	Vzorek? Hmmm… Dobrá tedy, ochutnávku mohu postrádat. Ale pamatuj, neochutnáváš jen tak ledajakou rybu - tohle je úlovek z hlubin, vzácný a ceněný.
A secretive order, long before the wars. Their mark was a flame enclosed by a circle, symbolizing purity through fire.	Tajný řád, dávno před válkami. Jejich znamením byl plamen uzavřený v kruhu, symbol čistoty skrze oheň.
A sip of his favor can bring joy or lay bare the deepest secrets you’d rather keep hidden.	Doušek jeho přízně může přinést radost, nebo obnažit nejhlubší tajemství, jež bys raději skryl.
A strong snout, low-to-the-ground stance, no fear of mud puddles, and sheer spite. The best runners are usually the ones trying to escape something.	Silný rypák, nízký postoj, žádný strach z bahnitých louží a pořádná dávka vzdoru. Nejlepší běžci obvykle před něčím utíkají.
A true sword scholar is never afraid of a challenge! I can fight you even here and even now. Are you ready?	Pravý učenec meče se výzvy nikdy nebojí! Můžu se s tebou utkat tady a hned. Jsi připraven?
Actually, there’s been something upsetting going on. Those good-for-nothing Cassians, as they call themselves, are organizing gambling all over the island!	Popravdě, něco znepokojivého se tu děje. Ti budižkničemové Cassiané, jak si říkají, pořádají hazard po celém ostrově!
Actually, yes! He once spent three hours explaining how my rye loaf was the reincarnation of a jilted baker-king. Said the crust patterns were the scars of his betrayal.	Vlastně ano! Jednou tři hodiny vykládal, že můj žitný bochník je převtělením odmrštěného pekaře-krále. Prý vzorce na kůrce jsou jizvy po zradě.
Adan? That man could turn a shopping list into an epic ballad about turnips. Used to drink here after work, mumbling about hidden odes.	Adan? Ten dokázal ze seznamu nákupů udělat epickou baladu o tuřínech. Chodíval sem po práci pít a mumlal o skrytých ódách.
After that, confront the harbourmaster, Leandro. You should have new information to push him into a corner.	Potom si to vyříkej s přístavním, Leandrem. Měl bys mít nové zprávy, kterými ho zatlačíš do kouta.
After that, the mockery never stopped. Admiral Fish-Brains, they called him. He vanished up that hill soon after.	Od té doby posměch neustal. Admirál Rybí mozek, tak mu říkali. Brzy nato zmizel nahoru na ten kopec.
After we find more information, we will have to pay this alchemist a little visit, I’m afraid.	Až zjistíme víc, obávám se, že tomu alchymistovi budeme muset složit malou návštěvu.
After years of raiding, ha, generations of it! It's time to let ourselves grow, let the young ones explore the world, and give them a place to return to.	Po letech nájezdů, ha, po generacích nájezdů! Je čas nechat se růst, dopřát mladým poznat svět a dát jim místo, kam se vrátit.
After you get the feed, the shipment will arrive at Nauroh village. Their shipments are usually outside of the shack on the far left.	Až krmivo seženeš, zásilka dorazí do vesnice Nauroh. Jejich zásilky bývají venku u chatrče úplně vlevo.
Ah yes. . .I keep forgetting that our small folk know so little. Well, thank you for your help, and here’s something for your troubles. Take this.	Ach ano. . .pořád zapomínám, jak málo náš prostý lid ví. Inu, díky za pomoc a tady máš něco za tvé úsilí. Vezmi si to.
Ah you’re back, tell me about what you uncovered. Did you speak with all of them? Balzar, Lysara and Elder?	Ach, jsi zpátky, pověz mi, co jsi odhalil. Mluvil jsi se všemi? S Balzarem, Lysarou i stařešinou?
Ah! Finally, someone is asking about the real magic. This big box, in your eyes, is the heart of the operation.	Ach! Konečně se někdo ptá na to pravé kouzlo. Tahle velká bedna je, jak ji vidíš, srdcem celého díla.
Ah! My wonderful assistant! Zlytos winds have brought you back to me! Pray tell, how has your search fared?	Ach! Můj báječný pomocníku! Zlytovy větry tě ke mně přivály zpět! Pověz mi, jak pokročilo tvé pátrání?
Ah! My wonderful assistant! Zlytos’ winds have brought you back to me! Is there anything I could do for you?	Ach! Můj báječný pomocníku! Zlytovy větry tě ke mně přivály zpět! Mohu pro tebe něco udělat?
Ah, a wise customer, I see. You’ve come to the right stall! me fish, fresh out of the sea this very mornin’, see how it shimmers in the sunlight!	Ach, moudrý zákazník, vidím. Přišel jsi ke správnému stánku! Mé ryby, dnes ráno rovnou z moře, jen se podívej, jak se lesknou na slunci!
Ah, a wise decision, my friend. You see, ships carry more than crates. Sometimes they carry secrets. Or debts.	Ach, moudré rozhodnutí, příteli. Víš, lodě vezou víc než bedny. Někdy vezou tajemství. Nebo dluhy.
Ah, and now, my final request, deliver this manuscript to the Elder! Let the world judge my masterpiece!	Ach, a teď má poslední prosba - doruč tento rukopis stařešinovi! Ať svět posoudí mé veledílo!
