# Dialogy úkolů (RaidMap), dávka 07 - originál <TAB> překlad

# --- verše ---
A shadow bowed with silver tongue, 'All debts come due when midnight's rung.	Stín se klonil, hlas jak med, ‚o půlnoci dluh přijde hned.
But when the crow sang midnight's tune, You took the light and left me doom.	Když vrána zpívala půlnoční tón, tys vzal světlo a nechal mi skon.
I'll drink to that and drink some more, Till wisdom knocks upon death's door.	Na to si připiju a ještě dál, až moudrost zaklepe, kde smrt už stál.

# --- odmítnutí a odchod ---
I’ll come back later.	Vrátím se později.
I’ll be back when I’m ready.	Vrátím se, až budu připraven.
I’ll be back with you in a second.	Za chvíli jsem zpátky.
I’ll get going.	Půjdu.
I’ll get out of your hair now.	Už ti dám pokoj.
I’ll leave you to your business.	Nechám tě u tvé práce.
I’ll let you suffer in peace.	Nechám tě trpět v klidu.
I’ll stop by again later.	Zastavím se později.
I’ll stop taking your time.	Přestanu ti brát čas.
I’d best get going.	Radši už půjdu.
I should go.	Měl bych jít.
I’m just passing by, guess I’ll get going.	Jen tudy procházím, asi půjdu.
I’m just passing through.	Jen tudy procházím.
I’m not interested.	Nemám zájem.
I’m not interested, sorry.	Nemám zájem, promiň.
I’m not interested in that.	O tohle zájem nemám.
I’m not interested. I’ll be going now.	Nemám zájem. Půjdu.
I’m all set at the moment, thank you.	Zatím mám vše, děkuji.
I’m all set for now.	Zatím mám vše.
I want no part in this.	Nechci s tím mít nic společného.
I want nothing to do with this.	Nechci s tím mít nic společného.
I’m no one’s errand runner!	Nejsem ničí poslíček!
I am a hero of Karvenia, the Bellwright, and I’m not gonna be your errand boy.	Jsem hrdina Karvenie, Bellwright, a poslíčkem ti dělat nebudu.
I’m not doing favors for free.	Laskavosti zadarmo nedělám.
I’m not going on a fool’s errand to help a lunatic. Good luck!	Nepůjdu na bláznovu pochůzku kvůli šílenci. Hodně štěstí!
I'm not a thief, Gareth. I'm out.	Nejsem zloděj, Garethe. Jdu od toho.
I'm just a recruit. Find someone else if you have business with Falsgar.	Jsem jen nováček. Máš-li něco s Falsgarem, najdi si někoho jiného.
I’ll rather kill you.	To tě radši zabiju.
I will not be threatened by some scoundrel!	Nenechám se zastrašovat nějakým ničemou!
I told you to shut up, one more word and it will get ugly.	Řekl jsem ti, ať držíš hubu, ještě slovo a bude zle.
I know you helped me, but this is too much, please leave.	Vím, žes mi pomohl, ale tohle je moc, prosím, odejdi.
I’ll pass for now, but perhaps soon.	Teď to nechám být, ale možná brzy.
I’ll take the coin. Keep your advice.	Vezmu si peníze. Rady si nech.
I’m not ready for that right now, perhaps later.	Na to teď připraven nejsem, možná později.
I’m not ready yet; I’ll check back later.	Ještě připraven nejsem, zastavím se později.
I need more time.	Potřebuju víc času.
I need time to prepare.	Potřebuju čas na přípravu.
I need to prepare.	Musím se připravit.
I need some time to prepare. I'll be back.	Potřebuju chvíli na přípravu. Vrátím se.
I need to gather more information, I’ll return shortly.	Musím zjistit víc, brzy se vrátím.
I need to learn more, I’ll come back later.	Musím se dozvědět víc, vrátím se později.
I need to leave, we’ll speak later.	Musím jít, promluvíme si později.
I'll think about it.	Rozmyslím si to.
I’ll think about this.	Rozmyslím si to.
I’m not done yet.	Ještě nejsem hotov.
I haven't found them yet.	Ještě jsem je nenašel.
I still haven’t found anything.	Pořád jsem nic nenašel.
I'm still working on it.	Ještě na tom dělám.
I’ll keep searching. Perhaps luck will favor me.	Budu hledat dál. Snad mi štěstí přeje.

# --- souhlas a přijetí ---
I’ll help you.	Pomůžu ti.
I’ll do that.	Udělám to.
I’ll do my best to answer.	Odpovím, jak nejlíp umím.
I’ll see what I can do.	Uvidím, co zmůžu.
I’ll manage.	Zvládnu to.
I’ll take my chances.	Zkusím štěstí.
I've reconsidered. I'll help.	Rozmyslel jsem si to. Pomůžu.
I'm glad to help. I can see what I can do.	Rád pomůžu. Uvidím, co zmůžu.
I will do that. Just wait for me.	Udělám to. Jen na mě počkej.
I will find her.	Najdu ji.
I will help you. Tell me more about these smugglers.	Pomůžu ti. Řekni mi o těch pašerácích víc.
I’ll find what you’re looking for.	Najdu, co hledáš.
I’ll find whoever did this.	Najdu toho, kdo to udělal.
I’ll find you a muse. Any preferences?	Najdu ti múzu. Máš nějaké přání?
I’ll go and find that bottle.	Půjdu tu láhev najít.
I’ll go speak with him.	Půjdu s ním promluvit.
I’ll talk to him.	Promluvím s ním.
I’ll tell him.	Řeknu mu to.
I’ll tell him off.	Vynadám mu.
I’ll take this job, and I’ll see you at Sol Winery.	Beru tu práci, uvidíme se ve vinařství Sol.
If that’s the task, I’ll hunt it down.	Jestli je to ten úkol, vypátrám to.
I know what to do, I will get you this package.	Vím, co dělat, ten balíček ti seženu.
I’ll only do it if there’s something worth my while.	Udělám to, jen když z toho něco kápne.
I'm only interested if it's treasure.	Zajímá mě to, jen jestli jde o poklad.
I will pay… interested?	Zaplatím… máš zájem?
I’d like to be on the winning side, if you understand my meaning.	Rád bych byl na vítězné straně, jestli mi rozumíš.

# --- otázky ---
I still have questions.	Ještě mám otázky.
I want to ask some questions.	Chci se na něco zeptat.
I want to know more.	Chci vědět víc.
I just want to learn more.	Jen se chci dozvědět víc.
I need more details, I have more questions.	Potřebuju podrobnosti, mám další otázky.
I’m curious about some other things.	Zajímají mě ještě další věci.
I need to ask you about someone.	Potřebuju se tě na někoho zeptat.
I want to ask more questions about pig racing.	Chci se zeptat na víc ohledně prasečích dostihů.
I want to ask what’s been happening in Rustshore.	Chci se zeptat, co se děje v Rustshore.
I want to know more about the lighthouses.	Chci vědět víc o majácích.
I want to learn more about the lighthouses.	Chci se dozvědět víc o majácích.
