Ahoy there, adventurer! Welcome to my humble abode in the wilds of the forest. I hope you're ready for a life of solitude, because let's be real, I'm the only one who's going to be talking to you out here. But hey, at least you won't have to worry about putting up with any pesky villagers.	Ahoj, dobrodruhu! Vítej v mém skromném příbytku v lesní divočině. Doufám, že jsi připraven na život v samotě, protože buďme upřímní, tady s tebou budu mluvit jen já. Ale aspoň se nemusíš trápit s otravnými vesničany.
Beware of wolves, it's better to deal with them using a bow. If they attack you, few at once, there's really low chance to win with them without a great wounds.	Dej si pozor na vlky, je lepší vyřídit je lukem. Když na tebe zaútočí několik najednou, je opravdu malá šance vyhrát bez těžkých zranění.
Despite the challenges, we're managing as best we can. Your presence here brings joy. I often hear about how much you’ve helped us. I'm really grateful.	Navzdory nesnázím to zvládáme, jak nejlépe umíme. Tvá přítomnost tu přináší radost. Často slýchám, jak moc jsi nám pomohl. Jsem opravdu vděčný.
Farming may be a simple life, but it's not easy. It takes hard work, dedication, and a whole lot of dirt under your nails... Oh do you need something?	Sedlačení je možná prostý život, ale snadný není. Chce to tvrdou práci, oddanost a spoustu hlíny za nehty… Ó, potřebuješ něco?
Flax? Uh, It's mostly seen in Lowlands fields, I wouldn't look for it in the forest or mountains. You will recognize it for it's blue flowers.	Len? Ehm, ten roste hlavně na polích v Nížinách, v lese nebo v horách bych ho nehledal. Poznáš ho podle modrých květů.
Greetings, traveler! Welcome to my cozy little hermitage in the heart of the forest. I hope you're not expecting much in the way of company, because I'm pretty much it. But don't worry, I'm a pretty good listener. Just try not to talk too fast, I'm still getting used to human interaction after all these years.	Buď zdráv, poutníku! Vítej v mé útulné poustevně v srdci lesa. Doufám, že nečekáš moc společnosti, protože ta jsem víceméně já. Ale neboj, umím docela dobře naslouchat. Jen se snaž nemluvit moc rychle, po všech těch letech si na lidskou řeč pořád zvykám.
Ha! How could you not know about the elite troops of the queen? We are what keeps this town, and everything in order, in Gauntlet. Read some books and leave me alone, kid.	Ha! Jak můžeš neznat královniny elitní oddíly? My jsme ti, kdo drží toto město a všechno v pořádku, v železné rukavici. Přečti si nějaké knihy a nech mě být, chlapče.
Halmare Isles are a tricky place. By day, trade runs. By night, people disappear. You see smugglers moving in the chaos, taking whatever they can.	Halmarské ostrovy jsou ošemetné místo. Ve dne běží obchod. V noci mizí lidé. Vidíš pašeráky, jak se pohybují ve zmatku a berou, co mohou.
Halmare’s peaceful for the most part. The Cassians and Halmayans spar now and then, keeps them busy. Doesn’t bother the townsfolk — that’s what matters.	Halmare je většinou klidné. Cassiané a Halmayané se tu a tam poškorpí, aspoň mají co dělat. Měšťany to netrápí – a to je hlavní.
Halmayans are simple folk, mostly. But try taking our homes… you’ll see we can fight, even if not all of us are soldiers by trade.	Halmayané jsou většinou prostí lidé. Ale zkus nám vzít domovy… uvidíš, že bojovat umíme, i když ne všichni jsme vojáci řemeslem.
