# Quests/SideQuests - 5. davka
Do you have the time now to help the former champion of Lowlands kid?	Máš teď čas pomoct bývalému šampionovi Nížin, hochu?
Do you have the time to help us with delivery of food traveler?	Máš čas pomoct nám s dodávkou jídla, pocestný?
Do you have the treasure?	Máš ten poklad?
Do you have them?	Máš je?
Do you have them? Can we finally start to work on a new well?	Máš je? Můžeme se konečně pustit do nové studny?
Do you have time to help me with the investigation?	Máš čas pomoct mi s tím pátráním?
Do you have trust issues, or do I just look that suspicious?	Máš potíže s důvěrou, nebo vypadám tak podezřele?
Do you hear yourself? You need help. Come with me, we'll go to Marlin's village.	Slyšíš se vůbec? Potřebuješ pomoc. Pojď se mnou, půjdeme do Marlinovy vesnice.
Do you honestly think you can tempt a proud blade of Lord Ashbourne with a coin?	Vážně si myslíš, že hrdou čepel lorda Ashbourna zlákáš mincí?
Do you know a woman called Amelie, from Haerndean?	Znáš ženu jménem Amelie z Haerndeanu?
Do you know about any suspicious boar activity lately?	Nevíš v poslední době o nějakém podezřelém pohybu kanců?
Do you know anything about the bandit raids?	Víš něco o těch lapkovských nájezdech?
Do you know where I can find him?	Víš, kde ho najdu?
Do you know who poisoned the well?	Víš, kdo otrávil tu studnu?
Do you know who would do that?	Víš, kdo by něco takového udělal?
Do you maybe hear of him by any chance?	Neslyšel jsi o něm náhodou?
Do you name your chickens?	Dáváš svým slepicím jména?
Do you need anything?	Potřebuješ něco?
Do you need me to craft new tools for you?	Potřebuješ, abych ti vyrobil nové nářadí?
Do you need something?	Potřebuješ něco?
Do you recognize him?	Poznáváš ho?
Do you recognize the language from this book?	Poznáváš jazyk z téhle knihy?
Do you recognize this glove?	Poznáváš tuhle rukavici?
Do you suspect anyone in the village?	Podezíráš někoho ve vsi?
Do you suspect the crew could have a mole inside?	Podezíráš posádku, že mezi sebou má zrádce?
Do you think Charles is lying about his ‘special editions’?	Myslíš, že Charles lže o svých ‚zvláštních vydáních‘?
Do you think Charles is working alone, or could someone else be involved?	Myslíš, že Charles pracuje sám, nebo v tom může být ještě někdo?
Do you think Charles’s prices are fair?	Myslíš, že jsou Charlesovy ceny poctivé?
Do you think it's a trap?	Myslíš, že je to past?
Do you think Norton has a personal grudge against Charles?	Myslíš, že Norton chová vůči Charlesovi osobní zášť?
Do you think someone from the village could be behind this?	Myslíš, že by za tím mohl být někdo z vesnice?
Do you think the Brigands discovered your strategy?	Myslíš, že Brigands odhalili tvůj plán?
Do you think the villagers will be able to handle training themselves?	Myslíš, že vesničané zvládnou cvičit sami?
Do you think these events are connected?	Myslíš, že spolu ty události souvisejí?
Do you think this cult is responsible for Joren's disappearance?	Myslíš, že za Jorenovým zmizením stojí ten kult?
Do you think this cult is still active?	Myslíš, že je ten kult stále činný?
Do you trust Charles?	Věříš Charlesovi?
Do you want something stranger?	Chceš něco podivnějšího?
Does the need to be fresh as well?	Musí to být také čerstvé?
Does this old man trouble you often? Seems like you're not too fond of him.	Obtěžuje tě ten stařík často? Zdá se, že ho nemáš moc v lásce.
Does this order seem strange to you? Do you even know this merchant?	Nepřipadá ti ta objednávka divná? Znáš vůbec toho kupce?
Does this place have a name?	Má tohle místo jméno?
Doesn’t sound like much happens here.	Nezní to, že by se tu toho moc dělo.
Don't be shy, take another one.	Nestyď se, vezmi si ještě jednu.
Don't even think about coming back here without the money.	Ani tě nenapadne sem přijít bez peněz.
Don't know. Don’t think we’ll be seeing him again.	Nevím. Nemyslím, že ho ještě uvidíme.
Don't you dare show up here without the money again!	Neopovažuj se sem znovu přijít bez peněz!
Don’t draw your weapon pal, I'm not looking for trouble.	Netas zbraň, kamaráde, nehledám potíže.
Don’t forget about your friend on the road. I told him you’d go find him.	Nezapomeň na svého přítele na cestě. Řekl jsem mu, že ho vyhledáš.
Don’t forget to visit my shop again, maybe we could discuss a discount for you.	Nezapomeň zase navštívit můj krám, možná bychom se pobavili o slevě pro tebe.
Don’t forget your reward, choose one of these books.	Nezapomeň na svou odměnu, vyber si jednu z těchhle knih.
Don’t hurt the Elder I will be back with money I promise.	Neubližuj stařešinovi, vrátím se s penězi, slibuji.
Don’t know about no cult. Ask again, we’ll have a problem.	O žádném kultu nic nevím. Zeptej se znovu a budeme mít problém.
Don’t mention it.	Nemáš zač.
Don’t play a fool, you tricked me. Give me money for the rawhides.	Nedělej ze sebe hlupáka, oklamal jsi mě. Dej mi peníze za ty surové kůže.
Don’t sell yourself short. You’re already a legend to some of us.	Nepodceňuj se. Pro některé z nás už jsi legenda.
Don’t shit with me, I know that you destroyed Gertrude nets.	Nesnaž se mě opít rohlíkem, vím, žes zničil Gertrudiny sítě.
Don’t spend it all in one place.	Neutrať to všechno naráz.
Don’t worry about Viktor, I’ll make a perfect copy for him. What do you say?	O Viktora se neboj, udělám mu dokonalou kopii. Co ty na to?
Don’t worry, I know how to take care of myself.	Neboj se, o sebe se postarat umím.
Don’t worry, I won’t let you end up in jail. I’ll get what you need.	Neboj se, nenechám tě skončit v žaláři. Seženu, co potřebuješ.
Don’t worry, I’ll bring you the medicine you need.	Neboj se, přinesu ti lék, který potřebuješ.
Don’t worry, you'll have your trophies, Elder.	Neboj se, své trofeje dostaneš, stařešino.
Don’t you just love this weather? It’s invigorating!	Není tohle počasí nádherné? Přímo osvěžující!
Don’t you think miners should be provided with those necessities?	Nemyslíš, že by havíři měli tyhle nezbytnosti dostat?
Don’t you want me to find them and your old gear?	Nechceš, abych je našel i s tvou starou výstrojí?
Draw your weapon, scum.	Tas, chátro.
Draw your weapon.	Tas.
D’you have time to lend a hand yet?	Máš už čas přiložit ruku k dílu?
D’you want?	Chceš?
Eh… Know how many people in the Lowlands use tools like this?	Ech… Víš, kolik lidí v Nížinách používá takové nářadí?
Elder Mott said you have been working on an antidote for the poison in the well.	Stařešina Mott říkal, že pracuješ na protijedu proti tomu jedu ve studni.
ENOUGH WORDS, FETCH A HAMMER, I SEE EVIL INTENT IN YOUR LYING EYES.	DOST ŘEČÍ, PŘINES KLADIVO, VE TVÝCH LŽIVÝCH OČÍCH VIDÍM ZLÝ ÚMYSL.
Enough, I've run out of patience with you, draw your steel.	Dost, došla mi s tebou trpělivost, tas.
Eventually, she said the leader didn’t want me in their little group.	Nakonec řekla, že mě jejich vůdce v té jejich skupince nechce.
Ever so faithful, they go under the secrecy of the moon.	Věrní jako vždy vycházejí pod rouškou měsíce.
Every piece of information is crucial. Please, Tell me more about what you saw.	Každá zpráva je zásadní. Prosím, pověz mi víc o tom, co jsi viděl.
Everything about you screams “untrustworthy”, so I will have to decline.	Všechno na tobě křičí „nedůvěryhodný“, takže budu muset odmítnout.
Everything is not ready, please come back tomorrow.	Ještě není všechno hotové, vrať se prosím zítra.
Everything's ready, you can bring your friend.	Vše je připraveno, můžeš přivést svého přítele.
Exactly. I have a list of tools I need, crafted to perfection.	Přesně tak. Mám seznam nářadí, které potřebuji, vyrobené k dokonalosti.
Excellent work. Keep an eye out for more such fascinating finds.	Výtečná práce. Měj oči otevřené i pro další takové úchvatné nálezy.
Excellent! I'm glad to hear that. Sambor's work is always reliable.	Výtečně! To rád slyším. Samborova práce je vždy spolehlivá.
Excellent! You’ve done well. Now, take the booze and return it to the merchant.	Výtečně! Vedl sis dobře. A teď vezmi tu kořalku a vrať ji kupci.
Excellent, halfway there. Actually, there’s another thing I need you to do.	Výtečně, půl cesty za námi. Vlastně od tebe potřebuji ještě jednu věc.
Excellent, I knew you seemed like the trustworthy sort!	Výtečně, věděl jsem, že vypadáš na důvěryhodný typ!
Excellent, thank you!	Výtečně, děkuji ti!
Excellent. This will be a significant step toward self-sufficiency for us.	Výtečně. Tohle pro nás bude podstatný krok k soběstačnosti.
Excellent. Very much appreciated. Take this reward.	Výtečně. Velice si toho vážím. Vezmi si tuhle odměnu.
Excuse me sir do we know each other?	Promiň, pane, známe se odněkud?
Fair enough, it’s not my job to convince you. You can go now.	Budiž, není mou úlohou tě přesvědčovat. Můžeš jít.
Fair enough, I’ll gather everything for the recipe.	Budiž, na ten recept vše nasbírám.
Fair enough, I’ll see you tomorrow, then.	Budiž, uvidíme se tedy zítra.
Fair enough. I have other questions.	Budiž. Mám další otázky.
Fair enough. If I tell you, you’ll return my tools to me?	Budiž. Když ti to řeknu, vrátíš mi nářadí?
Fair enough. That’s all for now.	Budiž. To je prozatím vše.
Fair enough…	Budiž…
Fair prices for fair folk, everything you need, all in one place.	Poctivé ceny pro poctivé lidi, vše, co potřebuješ, na jednom místě.
Fair. Come back when you can.	Budiž. Vrať se, až budeš moci.
