# Obsah hry, dávka 08 (D-F) - originál <TAB> překlad
#
# Vynechány vývojářské zástupné texty (FactionName, DefendButton,
# ExplorationFriendly) - ty se ve hře nezobrazují jako text pro hráče.

# --- repliky ---
Did you manage to gather them?	Podařilo se ti je sehnat?
Did you need something?	Potřeboval jsi něco?
Do we have business you and I?	Máme spolu nějaké jednání?
Do you get many customers?	Chodí ti hodně zákazníků?
Do you have a moment?	Máš chvilku?
Do you have any job for me now?	Máš teď pro mě nějakou práci?
Do you have any job for me?	Máš pro mě nějakou práci?
Do you have any jobs for me today?	Máš pro mě dnes nějakou práci?
Do you have any tasks for me?	Máš pro mě nějaké úkoly?
Do you have job for me?	Máš pro mě práci?
Do you know any legends about Sorwynn?	Znáš nějaké pověsti o Sorwynn?
Do you know any myths about Seavunda?	Znáš nějaké báje o Seavundě?
Do you know the hermit that lives over that hill?	Znáš toho poustevníka za kopcem?
Do you need a drink or a bed?	Potřebuješ pití, nebo nocleh?
Do you need any help?	Potřebuješ pomoc?
Do you need anything from me?	Potřebuješ ode mě něco?
Do you think I just carry a stock of weapons on me?	Myslíš, že u sebe nosím sklad zbraní?
Do you want something?	Chceš něco?
Do you want to ask anything else?	Chceš se zeptat ještě na něco?
Does my father know that you are bothering me?	Ví můj otec, že mě obtěžuješ?
Doesn’t sound like you agree with how things are run.	Nezní to, že bys souhlasil s tím, jak se to tu vede.
Doesn’t sound like you enjoy it much.	Nezní to, že by tě to moc bavilo.
Don’t talk to me, you idiot, you will blow my cover.	Nemluv se mnou, ty hlupáku, prozradíš mě.
Documents should be here somewhere.	Ty listiny tu někde musí být.
Enough chatter. Are you going to buy anything or not?	Dost řečí. Koupíš si něco, nebo ne?
Ever regret it?	Litoval jsi toho někdy?
Ever think of leaving the isle behind?	Napadlo tě někdy ostrov opustit?
Fair enough. I'll earn your loyalty.	Budiž. Tvou věrnost si zasloužím.

# --- zadání úkolů ---
Discover more about the shrine with {Npc}.	Zjisti víc o svatyni s {Npc}.
Duel {Npc}	Vyzvi {Npc} na souboj
Duel Leopoldo Ortis	Vyzvi Leopolda Ortise na souboj
Enter the mansion	Vejdi do sídla
Escape from prison.	Uteč z vězení.
Escort Alchemist out of Cave	Vyveď alchymistu z jeskyně
Escort Baltasar Blanco out of the cave	Vyveď Baltasara Blanca z jeskyně
Escort Cecilio to the cave	Doprovoď Cecilia k jeskyni
Escort girl to the Cassians.	Doprovoď dívku k Cassianům.
Escort girl to the Halmayans.	Doprovoď dívku k Halmayanům.
Escort Granko Veles to Opportunist Bliss.	Doprovoď Granka Velese do Opportunist Bliss.
Escort Isa back to Rustshore and talk to her after	Doprovoď Isu zpět do Rustshore a pak s ní promluv
Escort Isa to Opportunist's Bliss and talk to her after	Doprovoď Isu do Opportunist's Bliss a pak s ní promluv
Escort Osbert to the meeting spot	Doprovoď Osberta na místo schůzky
Escort rescued traveler to the village.	Doprovoď zachráněného pocestného do vsi.
Escort the mad warrior to the village.	Doprovoď šíleného válečníka do vsi.
Escort traveler to Bradford.	Doprovoď pocestného do Bradfordu.
Establish a settlement to gain access to trading	Založ osadu a získáš přístup k obchodu
Examine	Prohlédnout
Examine Berta's stalls.	Prohlédni Bertiny stánky.
Examine Gavin's stalls.	Prohlédni Gavinovy stánky.
Examine the bodies.	Prohlédni těla.
Examine the body in the cage	Prohlédni tělo v kleci
Examine the bottle.	Prohlédni láhev.
Examine the salt basket for gambito’s tracks.	Prohlédni koš se solí a hledej stopy gambita.
Examine the skeletons.	Prohlédni kostry.
Examine the shrine near Blackridgepool.	Prohlédni svatyni u Blackridgepoolu.
Examine the shrine near Crasmere.	Prohlédni svatyni u Crasmere.
Examine the shrine near Farnworth.	Prohlédni svatyni u Farnworthu.
Examine the shrine near Horndean.	Prohlédni svatyni u Horndeanu.
Examine the shrine near Padstow.	Prohlédni svatyni u Padstowu.
Exit the archive	Odejdi z archivu
Face bandits who robbed the Blacksmith.	Postav se lapkům, kteří okradli kováře.
Face Lord Ashbourne in his castle.	Postav se lordu Ashbournovi na jeho hradě.

# --- názvy úkolů ---
Digging Deeper	Kopeme hlouběji
Diplomatic Mission	Diplomatické poslání
Divisions in the Dark	Rozkol ve tmě
Do No Harm	Neuškodit
Done for the Day	Pro dnešek hotovo
Drunken Brawl	Opilecká rvačka
Election	Volba
Election Bradford	Volba Bradford
Election in Bradford	Volba v Bradfordu
Election in Bradford!	Volba v Bradfordu!
Experimental Treatment	Pokusná léčba
Fair Deal	Poctivý obchod
Fair Deal quest item.	Předmět k úkolu Poctivý obchod.
Fake it quest	Úkol Předstírej to
Fake it till you make it	Předstírej, dokud to nebude pravda
Fake shipment	Falešná zásilka
False Oaths	Falešné přísahy

# --- zápisky a předměty k úkolům ---
Donovan's Stolen Treasure	Donovanův ukradený poklad
Elder Cure (Quest Item)	Stařešinův lék (předmět k úkolu)
Elder medicine quest item.	Předmět k úkolu Stařešinův lék.
Excerpt from the “Crown and Flame”	Úryvek z „Koruny a plamene“
Excerpt of the "Crown and Flame"	Úryvek z „Koruny a plamene“

# --- jídlo a suroviny ---
Dried	Sušené
Dried Berries	Sušené bobule
Dried berries that don't spoil too fast.	Sušené bobule, které se tak rychle nekazí.
Dried Mushroom	Sušená houba
Dried mushrooms that don't spoil too fast.	Sušené houby, které se tak rychle nekazí.
Doll’s Tear Alcohol	Alkohol ze Slz panenky
Earthworms	Žížaly
Egg	Vejce
Embers	Žhavé uhlíky
Down Fill	Prachové peří
Dirty water	Špinavá voda
Exotic berry brought by merchants from overseas.	Cizokrajná bobule, kterou přivážejí kupci ze zámoří.
Exotic spice brought by merchants from overseas.	Cizokrajné koření, které přivážejí kupci ze zámoří.

