# Klávesové zkratky, herní a grafická nastavení, batoh.
#
# Zavedené technické zkratky (HDR, VSync, GPU jako "grafická karta", CAS)
# necháváme tak, jak je hráči znají z ostatních her.

# ========================= KLÁVESOVÉ ZKRATKY =================================
# --- pohyb ---
InputMappingNames	Player_Move	Pohyb
InputMappingNames	Player_MovePitchForward	Vpřed
InputMappingNames	Player_MovePitchBackward	Vzad
InputMappingNames	Player_MoveYawLeft	Vlevo
InputMappingNames	Player_MoveYawRight	Vpravo
InputMappingNames	Player_Jump	Skok
InputMappingNames	Player_Walk	Chůze
InputMappingNames	Player_Sprint	Sprint
InputMappingNames	Player_ToggleSprint	Přepnout sprint
InputMappingNames	Player_AutoRun	Automatický běh
InputMappingNames	Player_MiniMapZoomIn	Přiblížit minimapu
InputMappingNames	Player_MiniMapZoomOut	Oddálit minimapu

# --- boj ---
InputMappingNames	Combat_Primary	Útok
InputMappingNames	Combat_Secondary	Blok
InputMappingNames	Combat_Tertiary	Kop

# --- velení ---
InputMappingNames	Command_Enter	Režim velení
InputMappingNames	Command_Order	Vydat rozkaz
InputMappingNames	Command_Cancel	Zrušit rozkaz
InputMappingNames	Command_Follow	Následovat
InputMappingNames	Command_Wait	Zastavit
InputMappingNames	Command_Formation	Přepnout chování
InputMappingNames	Command_RadiusIncrease	Zvětšit oblast
InputMappingNames	Command_RadiusDecrease	Zmenšit oblast
InputMappingNames	Command_SquadNext	Další oddíl
InputMappingNames	Command_SquadPrevious	Předchozí oddíl
InputMappingNames	Command_SquadSwitch	Přepnout oddíl

# --- stavění ---
InputMappingNames	Build_Placement_CycleAngle	Otočit stavbu
InputMappingNames	Build_Placement_Raise	Zvýšit stavbu
InputMappingNames	Build_Placement_Lower	Snížit stavbu

# --- interakce a obrazovky ---
InputMappingNames	Interact_UseCommon	Interakce
InputMappingNames	Interact_UseFoliage	Sklidit
InputMappingNames	Interact_NavigateNext	Další
InputMappingNames	Interact_NavigatePrevious	Předchozí
InputMappingNames	Screen_Close	Zavřít obrazovku
InputMappingNames	Screen_ItemNext	Další položka
InputMappingNames	Screen_ItemPrevious	Předchozí položka

# --- rychlé pozice ---
InputMappingNames	Hotbar_QuickSlot1	Rychlá pozice 1
InputMappingNames	Hotbar_QuickSlot2	Rychlá pozice 2
InputMappingNames	Hotbar_WeaponBelt1	Zbraň 1
InputMappingNames	Hotbar_WeaponBelt2	Zbraň 2
InputMappingNames	Hotbar_WeaponBack	Zbraň 3

# --- obrazovky hry ---
InputMappingNames	Controller_Army	Vojsko
InputMappingNames	Controller_Build	Stavět
InputMappingNames	Controller_CallToArms	Do zbraně
InputMappingNames	Controller_Codex	Kodex
InputMappingNames	Controller_ExcursionFactions	Frakce výpravy
InputMappingNames	Controller_GameMenu	Nabídka pauzy
InputMappingNames	Controller_Inventory	Batoh
InputMappingNames	Controller_Map	Mapa
InputMappingNames	Controller_Notifications	Oznámení
InputMappingNames	Controller_QuestLog	Deník
InputMappingNames	Controller_Settlement	Osada
InputMappingNames	Controller_TechTree	Strom technologií
InputMappingNames	Controller_Rotate	Kamera
InputMappingNames	Controller_QuickSave	Rychlé uložení
InputMappingNames	Controller_QuickLoad	Rychlé načtení
InputMappingNames	Controller_ToggleHud	Přepnout HUD
InputMappingNames	Controller_HudFollowUp	Výzva na HUD
InputMappingNames	Controller_IconsCharacterShow	Zobrazit ikony nad postavami
InputMappingNames	Controller_IconsInteractShow	Zobrazit ikony interakcí
InputMappingNames	Controller_IconsInteractToggle	Přepnout ikony interakcí
InputMappingNames	Controller_QuickMenuTap	Rychlá nabídka
InputMappingNames	Controller_QuickMenuHold	Nabídka světa
InputMappingNames	Controller_WorldMenuTap	Nabídka světa
InputMappingNames	Controller_WorldMenuHold	Mapa
InputMappingNames	WorldMenu_Root_Next	Další v nabídce světa
InputMappingNames	WorldMenu_Root_Previous	Předchozí v nabídce světa
InputMappingNames	WorldMenu_Collection_Navigate	Procházet sbírku
InputMappingNames	WorldMenu_Collection_NavigateNext	Další ve sbírce
InputMappingNames	WorldMenu_Collection_NavigatePrevious	Předchozí ve sbírce

# =========================== HERNÍ NASTAVENÍ =================================
GameSettings	Culture_Name	Jazyk
GameSettings	SettingsCustom	Vlastní
GameSettings	SettingsDynamic	Dynamické
GameSettings	SettingsStatic	Statické

# --- obtížnost světa ---
GameSettings	RaidsEnabled_Name	Nájezdy zapnuty
GameSettings	RaidsOnOutpostsEnabled_Name	Nájezdy na základny zapnuty
GameSettings	RaidFrequency_Name	Četnost nájezdů
GameSettings	RaidStrength_Name	Síla nájezdů
GameSettings	BanditsMigrationFrequency_Name	Četnost přesunů lapků
