# Quests/RaidMap - dlouhe lore texty, 19. davka
Of course she knows! Her navy’s been quietly using my corrected charts for two years. But the Academy can’t admit that their divine star charts are flawed, so here I am, mad Kikolai.	Samozřejmě že to ví! Její loďstvo potichu používá mé opravené mapy už dva roky. Ale Akademie nemůže přiznat, že jejich božské hvězdné mapy jsou chybné, a tak tu jsem já, pomatený Kikolai.
Offered Valryn and his crew a drink from a strange, dual-horned cup. At first, laughter. Then, chaos. The wine dug deep and pulled out their fears. Valryn turned on his own, convinced they’d betray him.	Nabídl Valrynovi a jeho posádce doušek z podivné dvourohé číše. Nejprve smích. Pak zmatek. Víno se zarylo hluboko a vytáhlo na povrch jejich strachy. Valryn se obrátil proti svým, přesvědčen, že ho zradí.
Officially? Negligence. Truth? That shipment was Sorwynn’s priests' property, sacred oils or some such. Vanished between the docks and the warehouse. Me? I was just the fool who signed the logbook. But between us? That cargo was never on my docks. Someone wanted it lost, and me along with it.	Úředně? Nedbalost. Ve skutečnosti? Ta zásilka patřila Sorwynnovým kněžím, posvátné oleje nebo něco takového. Zmizela mezi přístavištěm a skladem. Já? Byl jsem jen ten hlupák, co podepsal knihu. Ale mezi námi? Ten náklad v mém přístavu nikdy nebyl. Někdo ho chtěl ztratit, a mě s ním.
Oh, yes. In my youth, I roamed far and wide, building connections with villages across the Lowlands. Now in my later years, I've settled in Blackridgepool, focusing on trade. Those early choices have paved the way for a solid business foundation.	Ach ano. V mládí jsem se toulal široko daleko a navazoval styky s vesnicemi po celých Nížinách. Teď na stará kolena jsem se usadil v Blackridgepoolu a věnuji se obchodu. Ta raná rozhodnutí mi vydláždila cestu k pevným základům podnikání.
Old Marin. Skin like driftwood, voice like a foghorn. Kept the light for thirty years, long enough to see his son wreck on these rocks. Found him slumped against the fuel drums, cold as the tide. His last log entry just said: Lens clean. Wicks trimmed. No storms tonight.	Starý Marin. Kůže jako naplavené dříví, hlas jako mlhová siréna. Udržoval světlo třicet let, dost dlouho na to, aby viděl svého syna ztroskotat na těchhle skalách. Našel jsem ho zhrouceného u sudů s palivem, studeného jako příliv. Jeho poslední zápis zněl: Čočka čistá. Knoty zastřižené. Dnes v noci bez bouří.
On the solstice, if you stand at the center of the Isles, they say the beams weave a crown in the sky. And, the only time a lighthouse truly goes dark is when its keeper dies unprepared.	O slunovratu, když stojíš uprostřed ostrovů, prý paprsky utkají na obloze korunu. A maják skutečně potemní jen tehdy, když jeho strážce zemře nepřipraven.
Only once. Kikolai made it to the docks before the fever broke. The sea knows its own. When the fever broke, he just went back to scrubbing salt off the lens like nothing happened. Harkin, threatens to leave every equinox.	Jen jednou. Kikolai se dostal k přístavišti dřív, než horečka polevila. Moře zná své. Když horečka polevila, prostě se vrátil k drhnutí soli z čočky, jako by se nic nestalo. Harkin vyhrožuje odchodem každou rovnodennost.
Only once. When the lighthouse failed, and so I rowed out with the old keeper to relight the buoy. The water was so still, I could see the trench below. Something down there was looking back. Eyes like drowned stars.	Jen jednou. Když maják selhal, vyplula jsem se starým strážcem znovu zapálit bóji. Voda byla tak klidná, že jsem viděla propast pod sebou. Něco tam dole se dívalo zpátky. Oči jako utopené hvězdy.
Only the desperate. Ship captains go begging them to read the waves and help them on their journey. But they tend to keep to themselves. Folks leave baskets with food at their doorstep to make sure they never have to leave their post.	Jen zoufalci. Kapitáni je chodí prosit, aby jim četli vlny a pomohli na cestu. Ale oni se drží stranou. Lidé jim nechávají u prahu koše s jídlem, aby nikdy nemuseli opustit své místo.
Regret isn’t a luxury the goddess allows. You don’t kneel before the Queen of the Dead and beg to take back a choice. You live with it. But if you’re asking whether I’d do it again? Yes. Even knowing the cost.	Lítost je přepych, který bohyně nedovoluje. Neklekáš před Královnou mrtvých a neprosíš, abys mohl vzít rozhodnutí zpět. Žiješ s ním. Ale jestli se ptáš, zda bych to udělala znovu? Ano. I s vědomím té ceny.
Rivalry? Ha! That’s just what Berta calls it because she can’t stand losing business. She doesn’t like that I bring something different, something she can’t match. She’s stuck in her ways, clinging to her rocks and pretending local is always better.	Řevnivost? Ha! Tak tomu říká jen Berta, protože nesnese, když přichází o zákazníky. Nelíbí se jí, že vozím něco jiného, něco, čemu se nevyrovná. Trčí ve svých zvycích, drží se svých skal a předstírá, že místní je vždycky lepší.
Ryn, lured Kael into the wilderness at night, and without a moment’s notice he struck Kael, killing him on the spot. He then returned to claim his reward. But you can’t just fool a god like that.	Ryn vylákal Kaela v noci do divočiny a bez varování ho udeřil a na místě zabil. Pak se vrátil pro svou odměnu. Ale boha jen tak neošálíš.
See, we’ve got coin riding on these pigs. But they’re… lazy. Slower than a snail. So we hired a foreign trainer, a real top snout in pigletics. He arrives today. We need you to escort him here safely.	Víš, na těch prasatech nám visí mince. Jenže jsou… líná. Pomalejší než hlemýžď. Tak jsme najali cizího cvičitele, opravdového špičkového rypáka přes prasečí atletiku. Dorazí dnes. Potřebujeme, abys ho sem bezpečně doprovodil.
Seeing Ryn’s treachery, Sorwynn’s mirth turned to wrath and with his roaring, thunderous voice, he cursed Ryn for his betrayal. The god cursed Ryn, his body dissolving into a shadow.	Když Sorwynn spatřil Rynovu zradu, jeho veselí se proměnilo v hněv a burácivým, hromovým hlasem Ryna za tu zradu proklel. Bůh Ryna proklel a jeho tělo se rozplynulo ve stín.
Simple. I need you to investigate Garrick and Mira discreetly. Garrick’s been flashing coin like a noble, and Mira paid off years of debts overnight. Question them. Find out if their money came from Cassian games.	Prosté. Potřebuji, abys nenápadně prověřil Garricka a Miru. Garrick se naparuje s mincemi jako šlechtic a Mira přes noc splatila léta dluhů. Vyslechni je. Zjisti, jestli jejich peníze pocházejí z cassijských her.
Sir Snortsworth. Regal, well-mannered, raised in a vineyard by monks. Or so we say. He always sniffs the air like he’s judging the weather. Doesn't always win, but looks elegant losing.	Sir Snortsworth. Vznešený, dobře vychovaný, odchovaný mnichy na vinici. Aspoň to tvrdíme. Vždycky čichá do vzduchu, jako by posuzoval počasí. Nevyhrává vždy, ale prohrává elegantně.
Some fancy trinket from far-away land, a little dragon from some weird green stone. I don’t care too much. I will probably put it on a shelf over my bed or maybe smash it in front of him.	Nějaká nóbl cetka z daleké země, dráček z podivného zeleného kamene. Moc mi na tom nesejde. Nejspíš ho položím na polici nad postelí, nebo ho možná rozmlátím před jeho očima.
