# Quests/RaidMap - dialogy 9. davka (anglicky <TAB> cesky)
A concerned citizen. Illegal gambling hurts the town.	Starostlivý občan. Nezákonný hazard městu škodí.
A fool’s drink. An alchemist’s poison dressed as purity.	Nápoj pro hlupáky. Alchymistův jed vystrojený za čistotu.
A former member, name’s Dain, heard anything?	Bývalý člen, jmenuje se Dain. Doneslo se ti něco?
A friend.	Přítel.
A pig race?	Prasečí závody?
Please tell me he wrote an epic about a sourdough rebellion.	Prosím tě, řekni mi, že sepsal epos o vzpouře kvásku.
Please, do not mock me.	Prosím tě, nedělej si ze mě blázny.
Please, stay away from me.	Prosím tě, drž se ode mě dál.
Please, tell me you didn’t come here just to learn how I do my penance.	Prosím tě, řekni mi, žes sem nepřišel jen proto, aby ses dozvěděl, jak konám pokání.
Pleasure doing business with you.	Potěšení s tebou obchodovat.
Pleasure to meet you, Dain.	Těší mě, Daine.
Quick and easy money, what more can you want?	Rychlé a snadné peníze, co víc si přát?
Ready to discuss the Cassian operation?	Připraven probrat cassijský podnik?
Really? Couldn't you scare one gutless noble?	Vážně? Nezvládl jsi nahnat strach jedinému bezpáteřnímu šlechtici?
Refreshing. I appreciate your honesty.	Osvěžující. Cením si tvé upřímnosti.
Remember that when you touch their craft.	Pamatuj na to, až sáhneš na jejich řemeslo.
Remind me what you need help with?	Připomeň mi, s čím potřebuješ pomoct?
Remind me, what kind of operation is that?	Připomeň mi, co je to za podnik?
Remind me, what’s the issue?	Připomeň mi, oč jde?
Respectable? You mean well-fed.	Vážený? Chceš říct dobře živený.
Ryder sends you. Very well, are you ready?	Posílá tě Ryder. Dobrá tedy, jsi připraven?
Ryder sent me to you. I want to challenge you to a duel.	Poslal mě k tobě Ryder. Chci tě vyzvat na souboj.
Ryder sent me, I want to duel you.	Poslal mě Ryder, chci se s tebou utkat.
Save it, Leandro. I know about the Cassian shipments.	Ušetři si to, Leandro. Vím o cassijských zásilkách.
Say, maybe you’re interested in taking a job, ey?	Poslyš, nezajímala by tě nějaká práce, co?
Seashell-shaped tracks? Sounds like nonsense.	Stopy ve tvaru mušle? To zní jako nesmysl.
Seavunda draws you near.	Seavunda si tě přitahuje.
Seems like a fortune spent for vanity’s sake.	Vypadá to na jmění utracené pro čirou marnivost.
Seems suspicious a smith coming into a good amount of coin.	Je podezřelé, když kovář náhle přijde k pěkné hromádce mincí.
Shall we duel then?	Utkáme se tedy?
Shame that you’re not, but I promised you the reward, here take it.	Škoda, že ne, ale odměnu jsem ti slíbil, tu máš.
Shame, but your stuff, your decision.	Škoda, ale tvoje věc, tvoje rozhodnutí.
She can’t afford to be soft if she wants to keep everything under control.	Nemůže si dovolit měkkost, chce-li vše udržet pod kontrolou.
She took my gold, my heart, my name and left naught but dice and empty fame.	Vzala mi zlato, srdce i jméno a nechala mi jen kostky a prázdnou slávu.
Should I check Mateo’s Tavern first?	Mám se nejdřív podívat do Mateovy krčmy?
Show me what you have.	Ukaž mi, co máš.
Show me. . .	Ukaž mi. . .
Shut up or I’ll make you.	Zavři zobák, nebo ti ho zavřu sám.
Sir Abel? Is he alright?	Sir Abel? Je v pořádku?
Sir Snortsworth sounds interesting.	Sir Snortsworth zní zajímavě.
Sir Snortsworth.	Sir Snortsworth.
Slayer of Lord Ashbourne himself!	Přemožitel samotného lorda Ashbourna!
So are you taking this job or not?	Tak bereš tu práci, nebo ne?
So did you manage to find the treasure? How's your progress?	Tak povedlo se ti najít ten poklad? Jak jsi daleko?
So have you decided yet?	Tak už ses rozhodl?
So how should I accomplish this?	A jak to mám tedy provést?
So intriguing.	Nanejvýš zajímavé.
So it’s a hazing, then? A trial?	Takže je to zkouška? Přijímací obřad?
So it’s true, then. The shipment meant for the banquet… vanished.	Takže je to pravda. Zásilka určená pro hostinu… zmizela.
So it’s true. I’d hoped I was wrong. You’ve done a service for the Halmayans.	Takže je to pravda. Doufal jsem, že se mýlím. Prokázal jsi Halmayanům službu.
So keep your eyes sharp and your conscience quiet. Everyone wins that way.	Tak měj oči na stopkách a svědomí zticha. Takhle na tom vydělají všichni.
So lure him out of the tavern and kill him.	Tak ho vylákej z krčmy a zabij ho.
So tell me your findings.	Tak mi pověz, co jsi zjistil.
So tell me, have you spoken with those… gentlemen?	Tak mi pověz, mluvil jsi s těmi… pány?
So tell ol’ Berta here, what have you decided?	Tak pověz staré Bertě, jak ses rozhodl?
So that’s how it is. Fine. Enjoy your glory, your self-righteousness.	Tak takhle to je. Dobrá. Užij si svou slávu i svou samospravedlnost.
So the people of Cragkeep know.	Takže lidé z Cragkeepu to vědí.
So the smugglers are dead, but my goods are gone? That helps a little, at least.	Takže pašeráci jsou mrtví, ale mé zboží je pryč? Aspoň něco.
So they exiled you for compassion?	Takže tě vyhnali za soucit?
So they’re all outcasts? Why?	Takže jsou to všechno vyvrhelové? Proč?
So what do you need me to do?	Tak co mám udělat?
So what do you say, will you get me those?	Tak co říkáš, obstaráš mi je?
So what do you want me to do?	Tak co ode mě chceš?
So will you help me?	Tak pomůžeš mi?
So will you take care of that?	Tak postaráš se o to?
So you sold your integrity for a coin.	Tak jsi prodal svou čest za pár mincí.
So you’ll do nothing?	Takže neuděláš nic?
So you’re a thief, then. Don’t count on me.	Takže jsi zloděj. Se mnou nepočítej.
So you’ve come back to help with the pig races, I see.	Vidím, že ses vrátil pomoct s prasečími závody.
So you’ve reconsidered. Ready to help us?	Takže sis to rozmyslel. Připraven nám pomoct?
So, are you up for the challenge?	Tak co, přijímáš tu výzvu?
So, decided to come back to buy more?	Tak co, rozhodl ses vrátit pro další?
So, give me a good story.	Tak sem s nějakou dobrou historkou.
So, reconsidered my proposition?	Tak co, rozmyslel sis mou nabídku?
So, what will you do?	Tak co uděláš?
So, what’s your reason for being here?	Tak co tě sem přivádí?
So, you thought about my proposition, didn’t you?	Tak co, přemýšlel jsi o mé nabídce, viď?
So, you’re the one who uncovered the Cassian operation.	Takže ty jsi ten, kdo odhalil cassijský podnik.
So. . .I’m doomed.	Takže. . .jsem ztracen.
So? Are you taking this job?	Tak co? Bereš tu práci?
Soft as a purring kitten, but can kick like a horse if you abuse it.	Měkké jak předoucí kotě, ale kopne jak kůň, když to přeženeš.
Some of your followers may be or may not be part of this guild, haha.	Někteří z tvých druhů do toho cechu možná patří, a možná ne, haha.
Someone warned them.	Někdo je varoval.
Something like that.	Něco v tom smyslu.
Sometime ago, can’t pinpoint it.	Před nějakou dobou, přesně to neřeknu.
Sorry, I don't have time for this.	Promiň, na tohle nemám čas.
Sorry, I don’t have any interesting stories in my mind right now.	Promiň, teď mě žádná zajímavá historka nenapadá.
Sorry, I don’t have time to waste. There is so much to learn from this manual.	Promiň, nemám čas nazbyt. Z téhle příručky se dá tolik naučit.
Sorry, I took you for somebody else.	Promiň, spletl jsem si tě s někým jiným.
Sorry, I'm not interested at the moment.	Promiň, teď mě to nezajímá.
Sorry, I’m not interested in helping you.	Promiň, pomáhat ti nehodlám.
Sorry, I’m not interested.	Promiň, nemám zájem.
Sorry, no need to be that harsh, I get it.	Promiň, nemusíš být tak příkrý, už to chápu.
Sorry, not interested at the moment.	Promiň, teď nemám zájem.
Sorry, the drink was a lie.	Promiň, to pití byla lež.
Sorwynn extends a hand to you.	Sorwynn k tobě napřahuje ruku.
Sounds better than the Duke's halls. Where's this game at?	Zní to líp než vévodovy síně. Kde se ta hra hraje?
Sounds like a child’s tale. Call me when you have a real task.	Zní to jako pohádka pro děti. Zavolej mě, až budeš mít pořádný úkol.
Sounds like a fool’s errand to me.	Mně to zní jako bláznova pochůzka.
Sounds like quite the event. What of it?	Zní to jako pořádná událost. Co s ní?
Sounds like quite the life. You must’ve seen a lot.	To zní jako pořádný život. Musel jsi toho hodně vidět.
Sounds like they are forcing farmers to do it.	Zní to, jako by k tomu sedláky nutili.
Sounds like you don’t like the nobles.	Zní to, jako bys šlechtu neměl v lásce.
Sounds like your problem. Good luck!	To zní jako tvůj problém. Hodně štěstí!
So… warm here…	Tak… teplo je tu…
Spark of the rebellion himself!	Sama jiskra vzpoury!
Speak.	Mluv.
Speaking of that, what are you doing here? In the Halmare Isles?	Když už o tom mluvíme, co tu vlastně děláš? Na Halmarských ostrovech?
Spit your question out or piss off. The tide waits for no one.	Vyklop tu svou otázku, nebo vypadni. Příliv na nikoho nečeká.
Stand proud, you’re strong.	Stůj hrdě, jsi silný.
Start with Balzar, he’s a merchant who’s been acting strange lately.	Začni u Balzara, je to kupec, co se poslední dobou chová podivně.
Still looking for it.	Pořád to hledám.
Still working on it.	Pořád na tom dělám.
Still… you said the seal was mine. That troubles me.	Přesto… říkal jsi, že ta pečeť byla moje. To mě znepokojuje.
Stop screaming. I came to you with an important proposition.	Přestaň křičet. Přicházím s důležitou nabídkou.
Stop speaking in riddles.	Přestaň mluvit v hádankách.
Strange that they’d waste time with such nonsense.	Divné, že by ztráceli čas takovými nesmysly.
Strange. A trained Falsgar just vanishing.	Zvláštní. Vycvičený Falsgar jen tak zmizí.
Sure thing, but the drinks are on you!	Jasná věc, ale pití platíš ty!
Sure you can, follow me.	Jistěže můžeš, pojď za mnou.
Sure! Who are the pigs?	Jasně! Kdo jsou ta prasata?
Sure, ask away.	Jistě, ptej se.
Sure, follow me.	Jistě, pojď za mnou.
Sure, sure, I’m not pushing.	Dobře, dobře, netlačím na tebe.
Sure, that do you have for me?	Jistě, co pro mě máš?
Sure, what did you need?	Jistě, co jsi potřeboval?
Sure. What do you want to know?	Jistě. Co chceš vědět?
Surely he didn't think your blackbread was sentient?	Snad si nemyslel, že tvůj černý chléb má duši?
Surely he must have mentioned something the whole time he was here.	Za celou tu dobu, co tu byl, musel přece něco prozradit.
Surely there’s something you can do.	Určitě se dá něco dělat.
Surely you have some suspicion about what is going on.	Určitě máš nějaké podezření, co se děje.
Surely you’re not here just for the lighthouse's mechanisms.	Snad tu nejsi jen kvůli mechanismům majáku.
Suspicious? Who do you think you are? Coming in here questioning me?	Podezřelé? Co si to dovoluješ? Chodit sem a vyslýchat mě?
Take this and get out of my sight. No one ever shamed me like this before.	Vezmi si to a zmiz mi z očí. Takhle mě ještě nikdo nezostudil.
Take this as a reward for your devotion.	Vezmi si to jako odměnu za svou oddanost.
Take this, it isn’t much, but it’s a token of our gratitude.	Vezmi si to, není toho mnoho, ale je to projev naší vděčnosti.
Talk to… Desiderio, yea he…	Promluv si s… Desideriem, jo ten…
Tell me about my opponents.	Pověz mi o mých protivnících.
Tell me about the lighthouse mechanics.	Pověz mi o mechanismech majáku.
Tell me about this job.	Pověz mi o té práci.
Tell me about yourself, bard.	Pověz mi o sobě, pěvče.
Tell me more about Gilded Trotter.	Pověz mi víc o Gilded Trotterovi.
Tell me more about how I can help.	Pověz mi víc o tom, jak mohu pomoci.
Tell me more about Isa and her father, but please make it short.	Pověz mi víc o Ise a jejím otci, ale prosím stručně.
Tell me more about this noble.	Pověz mi víc o tom šlechtici.
Tell me more about this place.	Pověz mi víc o tomhle místě.
Tell me more.	Pověz mi víc.
Tell me something beautiful that has happened to you.	Pověz mi něco krásného, co se ti přihodilo.
Tell me then.	Tak mi to pověz.
Tell me what's your pick then?	Tak mi pověz, co sis vybral?
Tell me, have you come to bask in my brilliance, or merely to interrupt it?	Pověz, přišel ses vyhřívat v mé skvělosti, nebo ji jen vyrušit?
Tell me, stranger… You heard about Viceroy Kug’s little feast?	Pověz, cizinče… slyšel jsi o malé hostině místokrále Kuga?
Tell me. Have you confronted those rats?	Pověz. Vypořádal ses s těmi krysami?
Thank gods! Tell me, what did you find out?	Díky bohům! Pověz, co jsi zjistil?
Thank you for answering my questions.	Děkuji ti, že jsi odpověděl na mé otázky.
Thank you for letting me know, I will go and check what he has to sell.	Děkuji, že jsi mi dal vědět, půjdu se podívat, co nabízí.
Thank you for letting me know. I will go and check what he has to sell.	Děkuji, že jsi mi dal vědět. Půjdu se podívat, co nabízí.
Thank you for settling this argument. Take this as a reward.	Děkuji, že jsi urovnal tenhle spor. Vezmi si to jako odměnu.
Thank you for sharing with me.	Děkuji, že ses se mnou podělil.
Thank you for sharing. I’ll get back to the bard.	Děkuji, že ses podělil. Vrátím se k pěvci.
Thank you for telling me.	Děkuji, že jsi mi to řekl.
Thank you for that revelation.	Děkuji za to odhalení.
Thank you for your help.	Děkuji ti za pomoc.
Thank you! My husband just returned home and apologized!	Děkuji ti! Můj muž se právě vrátil domů a omluvil se!
Thank you, friend, for this. I will keep my daughter safe no matter what.	Děkuji ti za to, příteli. Svou dceru ochráním, ať se děje co se děje.
Thank you, go sit by the fire or something, I need to go.	Děkuji, běž si sednout k ohni nebo tak něco, já musím jít.
Thank you, I will bring it to him.	Děkuji, donesu mu to.
Thank you, I will pay them a visit.	Děkuji, navštívím je.
Thank you, I’ll follow your lead.	Děkuji, dám na tvou radu.
Thank you, I’m glad you got better.	Děkuji, jsem rád, že ses uzdravil.
Thank you, stranger, thank you. Please take this wine, and I will be on my way.	Děkuji, cizinče, děkuji. Vezmi si prosím tohle víno, a já půjdu svou cestou.
Thank you.	Děkuji.
Thank you. Farewell.	Děkuji. Buď sbohem.
Thank you. I need to discuss a couple of things with him.	Děkuji. Musím s ním probrat pár věcí.
Thank you. I’ll get going now.	Děkuji. Teď už půjdu.
Thank you. I’ll get going.	Děkuji. Půjdu.
Thankfully, I managed to return home and clean myself up before anyone noticed.	Naštěstí jsem se stihl vrátit domů a umýt se dřív, než si toho někdo všiml.
Thanks for the tip. I’ll keep an eye out.	Díky za tip. Budu mít oči otevřené.
That doesn’t convince me, I’ll get going.	To mě nepřesvědčilo, půjdu.
That is not important. Come here to shake us down?	To není důležité. Přišel jsi nás vydírat?
That night when moon through window shone, All heard the crow and then the moan.	Té noci, kdy měsíc oknem plál, každý slyšel krkavce a poté nářek dál.
That one time I defeated the whole Halmayan ambush.	Tenkrát, když jsem porazil celou halmayanskou léčku.
That sudden wealth like yours usually comes from Cassian gambling dens.	Takové náhlé bohatství, jako je to tvoje, obvykle pochází z cassijských herních doupat.
That will be 50 coins. Money first, please.	To bude 50 mincí. Napřed peníze, prosím.
That would mean a great deal. I do not want to accuse anyone, just the truth.	To by znamenalo mnoho. Nechci nikoho obviňovat, chci jen pravdu.
That's just fermentation. What really broke him?	To je jen kvašení. Co ho doopravdy zlomilo?
That's oddly beautiful. Maybe he's onto something?	To je zvláštně krásné. Možná na něco kápl?
That’s a strange kindness. I can look into it for you.	To je zvláštní laskavost. Můžu se po tom pro tebe poohlédnout.
That’s all a pretty tale, but you didn’t convince me.	Pěkná historka, ale nepřesvědčil jsi mě.
That’s all I needed to know, thank you.	To je vše, co jsem potřeboval vědět, děkuji.
That’s all I wanted to ask.	To je vše, na co jsem se chtěl zeptat.
That’s all that I want to know.	To je vše, co chci vědět.
That’s concerning. Back to reality, what happened to him?	To je znepokojivé. Ale zpátky do skutečnosti, co se mu stalo?
That’s everything I wanted.	To je vše, co jsem chtěl.
That’s it?	To je všechno?
