# Quests/MainQuest - 3. davka
Do not fret, Lubomir and I will take care of those bandits.	Netrap se, Lubomir a já se o ty lapky postaráme.
Do tell. Enlighten me.	Jen povídej. Osviť mě.
Do that, and you’ll gain our favour. What do you say?	Udělej to a získáš naši přízeň. Co ty na to?
Do we have support waiting for us there?	Čeká tam na nás nějaká podpora?
Do you also provide some information?	Poskytuješ i nějaké zprávy?
Do you blame me for not saving her?	Viníš mě, že jsem ji nezachránil?
Do you expect an ambush?	Čekáš léčku?
Do you hate the Kug, or just the power he holds?	Nenávidíš Kuga, nebo jen moc, kterou drží?
Do you have any idea what you’ve done? He was one of our own. Loyal. Trusted.	Máš vůbec tušení, cos udělal? Byl jeden z nás. Věrný. Důvěryhodný.
Do you have the box?	Máš tu bednu?
Do you have to ask those questions at this point?	Musíš se na tohle ptát zrovna teď?
Do you know if anyone here needs help with something?	Nevíš, jestli tu někdo s něčím potřebuje pomoct?
Do you know where I can find Kug Berthold?	Víš, kde najdu Kuga Bertholda?
Do you know who killed her parents?	Víš, kdo zabil její rodiče?
Do you know who sent it?	Víš, kdo to poslal?
Do you never fight back?	Nikdy se nebráníš?
Do you recognize this sigil?	Poznáváš tento znak?
Do you remember anything else about the woman?	Pamatuješ si o té ženě ještě něco?
Do you think Ashbourne ordered the death of my guardian?	Myslíš, že Ashbourne nařídil smrt mého poručníka?
Do you think he could betray us?	Myslíš, že by nás mohl zradit?
Do you think this could be a trap?	Myslíš, že by to mohla být past?
Do you trust me with this?	Svěříš mi to?
Do you trust the Cassians not to betray us?	Věříš, že nás Cassiané nezradí?
Do you trust the new Viceroy to rule fairly?	Věříš, že nový místokrál bude vládnout spravedlivě?
Do you want a short story or the full one?	Chceš krátký příběh, nebo celý?
Do you want him dealt with?	Chceš, abych se s ním vypořádal?
Do you want to go now, or do you need some time to prepare?	Chceš jít hned, nebo potřebuješ čas na přípravu?
Do you want to talk to them or just gonna sell me to the highest bidder?	Chceš s nimi mluvit, nebo mě prostě prodáš tomu, kdo dá víc?
Do you want to try again?	Chceš to zkusit znovu?
Dobron came and “apologised on my behalf” and told me to shut up and leave.	Dobron přišel, „omluvil se mým jménem“ a řekl mi, ať zavřu pusu a odejdu.
Dobron came, “apologised on my behalf” and told me to shut up and leave.	Dobron přišel, „omluvil se mým jménem“ a řekl mi, ať zavřu pusu a odejdu.
Dobron wanted only to protect you, Brigands will kill you if they find you.	Dobron tě chtěl jen chránit, Brigands tě zabijí, jestli tě najdou.
Dobron wanted only to protect you. Brigands could beat you to death on the spot.	Dobron tě chtěl jen chránit. Brigands tě mohli na místě umlátit.
Does that mean you’re ready to talk about my father now?	Znamená to, že jsi teď připraven mluvit o mém otci?
Does this mercenary group have a name?	Má ta žoldácká skupina jméno?
Does this shake you, rookie? First death you’ve seen?	Otřáslo tě to, nováčku? První smrt, kterou jsi viděl?
Doesn’t need to be anything sharp, just enough to defend yourself.	Nemusí to být nic ostrého, jen dost na obranu.
Doesn’t your Lord do anything about those bandits?	Nedělá váš pán s těmi lapky nic?
Doing what is right.	Dělat, co je správné.
Don't worry your pretty head about it, I took care of it.	Netrap si tím svou hezkou hlavičku, postaral jsem se o to.
Don’t be a fool. Slitting throats is easy, keeping our people alive is harder.	Nebuď hlupák. Podřezávat hrdla je snadné, udržet naše lidi naživu je těžší.
Don’t blame yourself, mate. Loxley knew exactly what he was doing.	Neviň se, kamaráde. Loxley přesně věděl, co dělá.
Don’t cross that line again.	Už tu hranici nepřekračuj.
Don’t dally too long. We don’t know how long he has left.	Neotálej příliš. Nevíme, kolik mu zbývá.
Don’t forget to tell this to our new Viceroy.	Nezapomeň to říct našemu novému místokráli.
Don’t forget to tell this to our new viceroy.	Nezapomeň to říct našemu novému místokráli.
Don’t hide behind Isa. You betrayed us all.	Neschovávej se za Isu. Zradil jsi nás všechny.
Don’t judge him too harshly; he’ll learn from watching you.	Nesuď ho příliš tvrdě; naučí se tím, že tě bude sledovat.
Don’t make him wait.	Nenech ho čekat.
Don’t take too long. The tide waits for no one.	Neotálej. Příliv na nikoho nečeká.
Don’t talk to me until our flag is on Cragkeep.	Nemluv se mnou, dokud nebude naše vlajka na Cragkeepu.
