# Quests/MainQuest - 7. davka
I’ll need more time before I move against her.	Než proti ní vytáhnu, potřebuji víc času.
I’ll speak with him first. Try not to start a fight.	Nejdřív s ním promluvím. Zkus nezačít rvačku.
I’ll take some companions with me.	Vezmu s sebou pár druhů.
I’ll take your words back to Lyra. No promises.	Vyřídím tvá slova Lyře. Nic neslibuji.
I’ll talk with him.	Promluvím s ním.
I’ll teach you to keep your nose out of business that don’t concern you!	Naučím tě nestrkat nos do věcí, které se tě netýkají!
I’m a friend of Klara Winterburn, she sent me to save you.	Jsem přítel Klary Winterburnové, poslala mě tě zachránit.
I’m busy at the moment, I’ll come back later.	Teď mám práci, vrátím se později.
I’m busy at the moment.	Teď mám práci.
I’m choosing the money.	Vybírám si peníze.
I’m fine, I've had enough of this wrinkled bastard Dobron.	Jsem v pořádku, mám toho vrásčitého parchanta Dobrona dost.
I’m glad we are thinking in the same way friend.	Jsem rád, že smýšlíme stejně, příteli.
I’m glad we are thinking in the same way, friend.	Jsem rád, že smýšlíme stejně, příteli.
I’m glad you can see the reason. Here is the map.	Jsem rád, že vidíš rozumně. Tady je mapa.
I’m glad you’re alright.	Jsem rád, že jsi v pořádku.
I’m going back to Opportunist Bliss. We need to find this piece of shit snitch.	Vracím se do Opportunist's Bliss. Musíme najít toho hajzla udavače.
I’m going to find Loxley, and I’m going to kill him myself!	Najdu Loxleyho a zabiju ho vlastníma rukama!
I’m going to help the Halmayans, and that means death to you.	Pomohu Halmayanům, a to pro tebe znamená smrt.
I’m here to ask questions.	Přišel jsem se ptát.
I’m in a hurry.	Spěchám.
I’m in. We can go even now.	Jdu do toho. Můžeme jít třeba hned.
I’m interested, please continue.	Zajímá mě to, pokračuj prosím.
I’m just here following orders.	Jen tu plním rozkazy.
I’m just travelling.	Jen cestuji.
I’m leaning towards voting for Elder Sten. Change my mind.	Kloním se k tomu volit stařešinu Stena. Přesvědč mě jinak.
I’m leaning towards voting for Hans Atwood. Change my mind.	Kloním se k tomu volit Hanse Atwooda. Přesvědč mě jinak.
I’m letting you go.	Nechám tě jít.
I’m looking for a hunter named Lubomir.	Hledám lovce jménem Lubomir.
I’m looking for strong supporters.	Hledám silné stoupence.
I’m looking for work.	Hledám práci.
I’m looking for work. Do you need any help?	Hledám práci. Potřebuješ pomoct?
I’m not a resident of Bradford, why do I get a vote?	Nejsem obyvatel Bradfordu, proč mám hlas?
I’m not going to let you kill Bartek.	Nenechám tě Bartka zabít.
I’m not going to share my strategies with you. I’m not stupid.	Své plány s tebou sdílet nebudu. Nejsem hloupý.
I’m not going to tell you that.	To ti neřeknu.
I’m not gonna side with the traitor.	Na stranu zrádce se nepostavím.
I’m not interested in this at the moment.	Teď mě to nezajímá.
I’m not killing him unless I have to. He has to stand trial.	Nezabiju ho, pokud nebudu muset. Musí stanout před soudem.
I’m not my father. I’ll do this my way.	Nejsem svůj otec. Udělám to po svém.
I’m not ready for this right now.	Na tohle teď nejsem připraven.
I’m not really into politics, but I might drop by later.	Politika mě moc nebere, ale možná se později zastavím.
I’m not running from this. I’m going to do something about it.	Před tímhle neuteču. Něco s tím udělám.
I’m not sure it's the right moment for me to help you.	Nejsem si jistý, že je pro mě správná chvíle ti pomoct.
